cell_type,f1,precision,recall,support,fold
AT2 proliferating,0.9540636042402828,0.9183673469387755,0.9926470588235294,136.0,1
Adventitial fibroblasts,0.8859504132231405,0.8903654485049833,0.881578947368421,608.0,1
Alveolar fibroblasts,0.8708333333333333,0.8583162217659137,0.8837209302325582,473.0,1
Alveolar macrophages,0.8587385019710906,0.8133167392657125,0.9095337508698678,1437.0,1
B cells,0.9725490196078431,0.9649805447470817,0.9802371541501976,253.0,1
Basal resting,0.8232558139534883,0.8106870229007633,0.8362204724409449,635.0,1
CD4 T cells,0.8375,0.7870778267254038,0.8948247078464107,599.0,1
CD8 T cells,0.8154730789336122,0.8647450110864745,0.771513353115727,1011.0,1
Classical monocytes,0.809384164222874,0.8338368580060423,0.7863247863247863,1053.0,1
Club,0.7124681933842238,0.717948717948718,0.7070707070707071,990.0,1
DC2,0.8530499075785583,0.8546296296296296,0.8514760147601476,1084.0,1
Deuterosomal,0.937704918032787,0.9565217391304348,0.9196141479099679,311.0,1
EC aerocyte capillary,0.9032258064516129,0.9259259259259259,0.8816120906801007,397.0,1
EC general capillary,0.7786960514233241,0.7910447761194029,0.7667269439421338,553.0,1
EC venous pulmonary,0.8639405204460966,0.8569321533923304,0.8710644677661169,667.0,1
EC venous systemic,0.8593220338983052,0.8848167539267016,0.8352553542009885,607.0,1
Goblet,0.758020663404024,0.732912723449001,0.7849099099099099,888.0,1
Hillock-like,0.7972508591065293,0.7891156462585034,0.8055555555555556,288.0,1
Interstitial macrophages,0.6814377154111275,0.7068437180796732,0.6577946768060836,1052.0,1
Ionocyte,0.9803921568627451,0.9943181818181818,0.9668508287292817,181.0,1
Multiciliated,0.9725182277061133,0.9714285714285714,0.9736103312745649,1781.0,1
NK cells,0.8867924528301886,0.8757763975155279,0.8980891719745223,471.0,1
Non-classical monocytes,0.7946666666666667,0.7915006640106241,0.7978580990629184,747.0,1
Peribronchial fibroblasts,0.78125,0.8027522935779816,0.7608695652173914,230.0,1
Pericytes,0.9725274725274724,0.9779005524861878,0.9672131147540983,183.0,1
Plasma cells,0.9755301794453508,0.9933554817275747,0.9583333333333334,312.0,1
SMG duct,0.8484848484848484,0.8155339805825242,0.8842105263157894,190.0,1
SMG serous,0.9473684210526315,0.984375,0.9130434782608695,69.0,1
Suprabasal,0.6838810641627543,0.7071197411003236,0.6621212121212121,660.0,1
Transitional Club-AT2,0.8744843842074249,0.8708920187793427,0.8781065088757396,845.0,1
AT2 proliferating,0.9686746987951808,0.9757281553398058,0.9617224880382775,209.0,2
Adventitial fibroblasts,0.8764805414551607,0.8691275167785235,0.8839590443686007,293.0,2
Alveolar fibroblasts,0.8452380952380952,0.8765432098765432,0.8160919540229885,174.0,2
Alveolar macrophages,0.8196885986941236,0.8412371134020619,0.7992164544564153,1021.0,2
B cells,0.9730769230769231,0.9806201550387597,0.9656488549618321,262.0,2
Basal resting,0.8610169491525423,0.8868715083798883,0.836627140974967,759.0,2
CD4 T cells,0.8690205011389521,0.8851508120649652,0.8534675615212528,894.0,2
CD8 T cells,0.8285457809694794,0.8226381461675579,0.8345388788426763,1106.0,2
Classical monocytes,0.8650275965880583,0.8577114427860697,0.8724696356275303,988.0,2
Club,0.641914191419142,0.6897163120567376,0.6003086419753086,648.0,2
DC2,0.8580786026200873,0.8599562363238512,0.8562091503267973,918.0,2
Deuterosomal,0.9187817258883249,0.9526315789473684,0.8872549019607843,204.0,2
EC aerocyte capillary,0.9659863945578231,0.9659863945578231,0.9659863945578231,147.0,2
EC general capillary,0.882051282051282,0.9173333333333333,0.8493827160493828,405.0,2
EC venous pulmonary,0.8125786163522014,0.8367875647668394,0.7897310513447433,409.0,2
EC venous systemic,0.8451612903225807,0.8073959938366718,0.8866328257191202,591.0,2
Goblet,0.6974281391830559,0.6548295454545454,0.7459546925566343,618.0,2
Hillock-like,0.7430830039525691,0.6811594202898551,0.8173913043478261,230.0,2
Interstitial macrophages,0.7236777063766683,0.6958174904942965,0.7538619979402678,971.0,2
Ionocyte,0.9954751131221719,1.0,0.990990990990991,111.0,2
Multiciliated,0.9745727386411003,0.9733555370524563,0.9757929883138564,1198.0,2
NK cells,0.8837209302325582,0.8892355694227769,0.8782742681047766,649.0,2
Non-classical monocytes,0.8173418621179815,0.8406432748538012,0.7952973720608575,723.0,2
Peribronchial fibroblasts,0.7325102880658436,0.7295081967213115,0.7355371900826446,121.0,2
Pericytes,0.9615384615384615,0.9259259259259259,1.0,25.0,2
Plasma cells,0.9662921348314607,0.9678456591639871,0.9647435897435898,312.0,2
SMG duct,0.8601036269430051,0.8426395939086294,0.8783068783068783,189.0,2
SMG serous,0.9259259259259259,0.8928571428571429,0.9615384615384616,26.0,2
Suprabasal,0.7584204413472706,0.7437357630979499,0.773696682464455,844.0,2
Transitional Club-AT2,0.8391089108910891,0.849624060150376,0.8288508557457213,409.0,2
AT2 proliferating,0.9017857142857143,0.926605504587156,0.8782608695652174,115.0,3
Adventitial fibroblasts,0.7824267782426778,0.8130434782608695,0.7540322580645161,248.0,3
Alveolar fibroblasts,0.8548644338118022,0.8673139158576052,0.8427672955974843,318.0,3
Alveolar macrophages,0.8196948682385575,0.8627737226277372,0.7807133421400264,757.0,3
B cells,0.9699727024567789,0.9925512104283054,0.9483985765124555,562.0,3
Basal resting,0.7840755735492577,0.7937158469945356,0.7746666666666666,750.0,3
CD4 T cells,0.8529411764705883,0.8721804511278195,0.8345323741007195,973.0,3
CD8 T cells,0.8054383497421472,0.7830446672743847,0.8291505791505791,1036.0,3
Classical monocytes,0.8738695859114707,0.8611632270168855,0.8869565217391304,1035.0,3
Club,0.6937022900763359,0.6445035460992907,0.7510330578512396,968.0,3
DC2,0.8518099547511313,0.8527746319365799,0.8508474576271187,885.0,3
Deuterosomal,0.9311926605504587,0.9103139013452914,0.9530516431924883,213.0,3
EC aerocyte capillary,0.9416243654822335,0.9512820512820512,0.9321608040201005,398.0,3
EC general capillary,0.86996336996337,0.8636363636363636,0.8763837638376384,542.0,3
EC venous pulmonary,0.887816646562123,0.8867469879518072,0.8888888888888888,414.0,3
EC venous systemic,0.8883161512027491,0.8883161512027491,0.8883161512027491,582.0,3
Goblet,0.7533843437316068,0.7776427703523694,0.730593607305936,876.0,3
Hillock-like,0.7979924717691343,0.7571428571428571,0.843501326259947,377.0,3
Interstitial macrophages,0.77851166886834,0.7693646649260226,0.7878787878787878,1122.0,3
Ionocyte,0.9853658536585367,0.9901960784313726,0.9805825242718447,103.0,3
Multiciliated,0.9715324046032707,0.981640146878825,0.9616306954436451,1668.0,3
NK cells,0.9137500000000001,0.9047029702970297,0.922979797979798,792.0,3
Non-classical monocytes,0.7959558823529411,0.8018518518518518,0.7901459854014599,548.0,3
Peribronchial fibroblasts,0.8580246913580247,0.8580246913580247,0.8580246913580247,324.0,3
Pericytes,0.9737373737373739,0.9917695473251029,0.9563492063492064,252.0,3
Plasma cells,0.9793621013133209,1.0,0.9595588235294118,272.0,3
SMG duct,0.8840579710144929,0.8652482269503546,0.9037037037037037,270.0,3
SMG serous,0.9201277955271565,0.972972972972973,0.8727272727272727,165.0,3
Suprabasal,0.6962162162162163,0.7100330760749725,0.6829268292682927,943.0,3
Transitional Club-AT2,0.9116666666666666,0.9116666666666666,0.9116666666666666,600.0,3
AT2 proliferating,0.9696969696969696,0.9852216748768473,0.954653937947494,419.0,4
Adventitial fibroblasts,0.8386336866902236,0.8221709006928406,0.8557692307692307,416.0,4
Alveolar fibroblasts,0.8184931506849316,0.8535714285714285,0.7861842105263158,304.0,4
Alveolar macrophages,0.8638931689779147,0.8751300728407908,0.8529411764705882,986.0,4
B cells,0.9761273209549073,0.9919137466307277,0.9608355091383812,383.0,4
Basal resting,0.7875185735512631,0.7582260371959942,0.8191653786707882,647.0,4
CD4 T cells,0.8996372430471584,0.8963855421686747,0.9029126213592233,824.0,4
CD8 T cells,0.8231841526045489,0.8118668596237337,0.8348214285714286,672.0,4
Classical monocytes,0.8179074446680081,0.8585005279831045,0.7809798270893372,1041.0,4
Club,0.5673575129533679,0.6616314199395771,0.4965986394557823,441.0,4
DC2,0.8427370948379351,0.8457831325301205,0.8397129186602871,836.0,4
Deuterosomal,0.8914285714285715,0.8863636363636364,0.896551724137931,87.0,4
EC aerocyte capillary,0.8679245283018868,0.8288288288288288,0.9108910891089109,101.0,4
EC general capillary,0.819078947368421,0.8327759197324415,0.8058252427184466,309.0,4
EC venous pulmonary,0.8567708333333333,0.875,0.8392857142857143,392.0,4
EC venous systemic,0.7989487516425756,0.781491002570694,0.8172043010752689,372.0,4
Goblet,0.7125140924464487,0.7331786542923434,0.6929824561403509,456.0,4
Hillock-like,0.7321212121212122,0.742014742014742,0.722488038277512,418.0,4
Interstitial macrophages,0.7604245640636846,0.7468354430379747,0.7745173745173746,1295.0,4
Ionocyte,0.979591836734694,0.9863013698630136,0.972972972972973,74.0,4
Multiciliated,0.9694736842105263,0.9664218258132214,0.9725448785638859,947.0,4
NK cells,0.9495101733232857,0.9431137724550899,0.9559939301972686,659.0,4
Non-classical monocytes,0.820125786163522,0.7799043062200957,0.8647214854111406,754.0,4
Peribronchial fibroblasts,0.684931506849315,0.6880733944954128,0.6818181818181818,110.0,4
Pericytes,0.9904761904761905,1.0,0.9811320754716981,106.0,4
Plasma cells,0.9710144927536232,0.9804878048780488,0.9617224880382775,209.0,4
SMG duct,0.9046563192904655,0.864406779661017,0.9488372093023256,215.0,4
SMG serous,0.9171974522292994,0.9473684210526315,0.8888888888888888,162.0,4
Suprabasal,0.6815203145478375,0.6540880503144654,0.7113543091655267,731.0,4
Transitional Club-AT2,0.897025171624714,0.8848758465011287,0.9095127610208816,431.0,4
AT2 proliferating,0.9672131147540983,0.9833333333333333,0.9516129032258065,62.0,5
Adventitial fibroblasts,0.8806133625410734,0.9157175398633257,0.8481012658227848,474.0,5
Alveolar fibroblasts,0.8747433264887063,0.8729508196721312,0.8765432098765432,243.0,5
Alveolar macrophages,0.8642533936651583,0.8536312849162011,0.8751431844215349,873.0,5
B cells,0.978912319644839,0.9778270509977827,0.98,450.0,5
Basal resting,0.8037825059101655,0.8056872037914692,0.8018867924528302,636.0,5
CD4 T cells,0.8747228381374724,0.8585418933623504,0.8915254237288136,885.0,5
CD8 T cells,0.8178357803153887,0.832779623477298,0.8034188034188035,936.0,5
Classical monocytes,0.8270313757039421,0.7835365853658537,0.8756388415672913,1174.0,5
Club,0.6680942184154175,0.6464088397790055,0.691285081240768,677.0,5
DC2,0.8379373848987108,0.8536585365853658,0.8227848101265823,1106.0,5
Deuterosomal,0.9382716049382716,0.9156626506024096,0.9620253164556962,158.0,5
EC aerocyte capillary,0.9438596491228071,0.950530035335689,0.9372822299651568,287.0,5
EC general capillary,0.8308080808080808,0.8590078328981723,0.80440097799511,409.0,5
EC venous pulmonary,0.8597402597402598,0.8803191489361702,0.8401015228426396,394.0,5
EC venous systemic,0.8722264728385616,0.8456973293768546,0.9004739336492891,633.0,5
Goblet,0.7439739413680783,0.7523056653491436,0.7358247422680413,776.0,5
Hillock-like,0.7136363636363636,0.8092783505154639,0.6382113821138211,246.0,5
Interstitial macrophages,0.7297560975609755,0.7333333333333333,0.7262135922330097,1030.0,5
Ionocyte,0.9852941176470589,1.0,0.9710144927536232,69.0,5
Multiciliated,0.9702734839476814,0.9768555466879489,0.9637795275590552,1270.0,5
NK cells,0.8732394366197183,0.8691588785046729,0.8773584905660378,530.0,5
Non-classical monocytes,0.8206850235057085,0.8703703703703703,0.7763659466327827,787.0,5
Peribronchial fibroblasts,0.8144144144144144,0.7793103448275862,0.8528301886792453,265.0,5
Pericytes,0.9878542510121457,1.0,0.976,125.0,5
Plasma cells,0.9933598937583001,0.9946808510638298,0.9920424403183024,377.0,5
SMG duct,0.8761220825852781,0.9242424242424242,0.8327645051194539,293.0,5
