cell_type,f1,precision,recall,support
AT2 proliferating,0.9227053140096618,0.9317073170731708,0.9138755980861244,209.0
Adventitial fibroblasts,0.8447412353923205,0.826797385620915,0.863481228668942,293.0
Alveolar fibroblasts,0.7134146341463414,0.7597402597402597,0.6724137931034483,174.0
Alveolar macrophages,0.7734294541709578,0.8154180238870793,0.7355533790401567,1021.0
B cells,0.8896925858951176,0.845360824742268,0.9389312977099237,262.0
Basal resting,0.8496388706500329,0.8468586387434555,0.852437417654809,759.0
CD4 T cells,0.8510170423309511,0.8367567567567568,0.8657718120805369,894.0
CD8 T cells,0.7757303370786517,0.7712243074173369,0.7802893309222423,1106.0
Classical monocytes,0.8570080226521944,0.8028293545534925,0.9190283400809717,988.0
Club,0.5758354755784062,0.6473988439306358,0.5185185185185185,648.0
DC2,0.842911877394636,0.847084708470847,0.8387799564270153,918.0
Deuterosomal,0.6880466472303207,0.8489208633093526,0.5784313725490197,204.0
EC aerocyte capillary,0.9403973509933775,0.9161290322580645,0.9659863945578231,147.0
EC general capillary,0.8728606356968215,0.864406779661017,0.8814814814814815,405.0
EC venous pulmonary,0.7519181585677749,0.7882037533512064,0.7188264058679706,409.0
EC venous systemic,0.7896924355777224,0.7761437908496732,0.8037225042301185,591.0
Goblet,0.6378931967812729,0.582109479305741,0.7055016181229773,618.0
Hillock-like,0.7020872865275142,0.622895622895623,0.8043478260869565,230.0
Interstitial macrophages,0.6205294937296795,0.5651438240270727,0.6879505664263645,971.0
Ionocyte,0.8646288209606987,0.8389830508474576,0.8918918918918919,111.0
Multiciliated,0.9699217140502678,0.9576891781936534,0.9824707846410684,1198.0
NK cells,0.8057784911717496,0.8408710217755444,0.773497688751926,649.0
Non-classical monocytes,0.5275862068965518,0.700228832951945,0.42323651452282157,723.0
Peribronchial fibroblasts,0.7410358565737052,0.7153846153846154,0.768595041322314,121.0
Pericytes,0.8846153846153846,0.8518518518518519,0.92,25.0
Plasma cells,0.883495145631068,0.8921568627450981,0.875,312.0
SMG duct,0.8547945205479452,0.8863636363636364,0.8253968253968254,189.0
SMG mucous,0.7027027027027027,0.5909090909090909,0.8666666666666667,15.0
SMG serous,0.9090909090909091,0.8620689655172413,0.9615384615384616,26.0
Suprabasal,0.7450030284675954,0.7620817843866171,0.7286729857819905,844.0
Transitional Club-AT2,0.8397129186602871,0.8220140515222483,0.8581907090464548,409.0
