cell_type,f1,precision,recall,support
AT2 proliferating,0.8552188552188552,0.7888198757763976,0.9338235294117647,136.0
Adventitial fibroblasts,0.8413098236775819,0.8593481989708405,0.8240131578947368,608.0
Alveolar fibroblasts,0.7828810020876826,0.7731958762886598,0.7928118393234672,473.0
Alveolar macrophages,0.8340288924558588,0.7741358760429082,0.9039665970772442,1437.0
B cells,0.882703777335984,0.888,0.8774703557312253,253.0
Basal resting,0.7953488372093023,0.783206106870229,0.8078740157480315,635.0
CD4 T cells,0.8100303951367781,0.7433751743375174,0.8898163606010017,599.0
CD8 T cells,0.7888655462184874,0.8409854423292273,0.7428288822947576,1011.0
Classical monocytes,0.8270980788675429,0.8843243243243243,0.7768281101614435,1053.0
Club,0.6933962264150944,0.6504424778761062,0.7424242424242424,990.0
DC2,0.8363636363636363,0.8454288407163054,0.827490774907749,1084.0
Deuterosomal,0.6457564575645757,0.7575757575757576,0.5627009646302251,311.0
EC aerocyte capillary,0.8495821727019499,0.9501557632398754,0.7682619647355163,397.0
EC general capillary,0.7990155865463495,0.7312312312312312,0.8806509945750453,553.0
EC venous pulmonary,0.8385744234800838,0.7853403141361257,0.8995502248875562,667.0
EC venous systemic,0.7518656716417911,0.8666666666666667,0.6639209225700164,607.0
Goblet,0.683987915407855,0.7379400260756193,0.6373873873873874,888.0
Hillock-like,0.7548500881834215,0.7670250896057348,0.7430555555555556,288.0
Interstitial macrophages,0.5069860279441117,0.5336134453781513,0.4828897338403042,1052.0
Ionocyte,0.8554913294797688,0.896969696969697,0.8176795580110497,181.0
Multiciliated,0.9537267941257966,0.9414660831509847,0.9663110612015722,1781.0
NK cells,0.8438177874186551,0.8625277161862528,0.8259023354564756,471.0
Non-classical monocytes,0.5829477858559154,0.5757180156657964,0.5903614457831325,747.0
Peribronchial fibroblasts,0.7256637168141593,0.7387387387387387,0.7130434782608696,230.0
Pericytes,0.8636363636363636,0.8028169014084507,0.9344262295081968,183.0
Plasma cells,0.8144654088050315,0.7993827160493827,0.8301282051282052,312.0
SMG duct,0.8737373737373737,0.8398058252427184,0.9105263157894737,190.0
SMG mucous,0.935064935064935,0.9113924050632911,0.96,75.0
SMG serous,0.9714285714285714,0.9577464788732394,0.9855072463768116,69.0
Suprabasal,0.6357308584686775,0.6492890995260664,0.6227272727272727,660.0
Transitional Club-AT2,0.8970414201183432,0.8970414201183432,0.8970414201183432,845.0
