cell_type,f1,precision,recall,support
AT2 proliferating,0.9649122807017544,0.9734513274336283,0.9565217391304348,115.0
Adventitial fibroblasts,0.8043010752688172,0.8617511520737328,0.7540322580645161,248.0
Alveolar fibroblasts,0.9027355623100304,0.8735294117647059,0.9339622641509434,318.0
Alveolar macrophages,0.8364912280701754,0.8922155688622755,0.7873183619550859,757.0
B cells,0.975,0.978494623655914,0.9715302491103203,562.0
Basal resting,0.8453188602442334,0.8604972375690608,0.8306666666666667,750.0
CD4 T cells,0.8895833333333333,0.9017951425554382,0.8776978417266187,973.0
CD8 T cells,0.838311996206733,0.8238583410997204,0.8532818532818532,1036.0
Classical monocytes,0.891566265060241,0.8894230769230769,0.893719806763285,1035.0
Club,0.6768759571209801,0.669021190716448,0.6849173553719008,968.0
DC2,0.8471760797342193,0.8306188925081434,0.864406779661017,885.0
Deuterosomal,0.9379310344827586,0.918918918918919,0.9577464788732394,213.0
EC aerocyte capillary,0.9567367119901112,0.9416058394160584,0.9723618090452262,398.0
EC general capillary,0.9018112488083889,0.9329388560157791,0.8726937269372693,542.0
EC venous pulmonary,0.8995098039215687,0.9129353233830846,0.8864734299516909,414.0
EC venous systemic,0.9059117402164862,0.8788368336025848,0.9347079037800687,582.0
Goblet,0.743828853538124,0.7159450897571278,0.773972602739726,876.0
Hillock-like,0.8146067415730337,0.8656716417910447,0.7692307692307693,377.0
Interstitial macrophages,0.7857453281182095,0.7667514843087362,0.8057040998217468,1122.0
Ionocyte,0.975609756097561,0.9803921568627451,0.970873786407767,103.0
Multiciliated,0.9795427196149218,0.9830917874396136,0.9760191846522782,1668.0
NK cells,0.921334172435494,0.918444165621079,0.9242424242424242,792.0
Non-classical monocytes,0.8124410933081998,0.8401559454191033,0.7864963503649635,548.0
Peribronchial fibroblasts,0.8730650154798761,0.8757763975155279,0.8703703703703703,324.0
Pericytes,0.9880478087649402,0.992,0.9841269841269841,252.0
Plasma cells,0.990791896869245,0.992619926199262,0.9889705882352942,272.0
SMG duct,0.933579335793358,0.9301470588235294,0.937037037037037,270.0
SMG mucous,0.9833333333333333,0.9672131147540983,1.0,118.0
SMG serous,0.9529780564263323,0.987012987012987,0.9212121212121213,165.0
Suprabasal,0.7527443805541035,0.7422680412371134,0.7635206786850477,943.0
Transitional Club-AT2,0.9433643279797126,0.9571183533447685,0.93,600.0
