cell_type,f1,precision,recall,support
AT2 proliferating,0.983132530120482,0.9927007299270073,0.9737470167064439,419.0
Adventitial fibroblasts,0.847926267281106,0.8141592920353983,0.8846153846153846,416.0
Alveolar fibroblasts,0.7985739750445633,0.8715953307392996,0.7368421052631579,304.0
Alveolar macrophages,0.8827160493827161,0.8956158663883089,0.8701825557809331,986.0
B cells,0.9765013054830287,0.9765013054830287,0.9765013054830287,383.0
Basal resting,0.8363374188896899,0.7837837837837838,0.8964451313755796,647.0
CD4 T cells,0.912,0.9250936329588015,0.8992718446601942,824.0
CD8 T cells,0.8495964783565664,0.8379160636758322,0.8616071428571429,672.0
Classical monocytes,0.8379833578071464,0.8542914171656687,0.8222862632084534,1041.0
Club,0.5118601747815231,0.5694444444444444,0.46485260770975056,441.0
DC2,0.8424279583077866,0.8641509433962264,0.8217703349282297,836.0
Deuterosomal,0.9010989010989011,0.8631578947368421,0.9425287356321839,87.0
EC aerocyte capillary,0.8942307692307693,0.8691588785046729,0.9207920792079208,101.0
EC general capillary,0.875605815831987,0.8741935483870967,0.8770226537216829,309.0
EC venous pulmonary,0.9066339066339066,0.8744075829383886,0.9413265306122449,392.0
EC venous systemic,0.85997171145686,0.9074626865671642,0.8172043010752689,372.0
Goblet,0.6912991656734208,0.7571801566579635,0.6359649122807017,456.0
Hillock-like,0.7773766546329723,0.7820823244552058,0.7727272727272727,418.0
Interstitial macrophages,0.7649069502468667,0.7526158445440957,0.7776061776061776,1295.0
Ionocyte,0.9798657718120806,0.9733333333333334,0.9864864864864865,74.0
Multiciliated,0.9765013054830287,0.9659090909090909,0.9873284054910243,947.0
NK cells,0.9614512471655329,0.9578313253012049,0.9650986342943855,659.0
Non-classical monocytes,0.8336495888678052,0.7968561064087062,0.8740053050397878,754.0
Peribronchial fibroblasts,0.7447698744769874,0.689922480620155,0.8090909090909091,110.0
Pericytes,0.9904761904761905,1.0,0.9811320754716981,106.0
Plasma cells,0.9761904761904762,0.9715639810426541,0.9808612440191388,209.0
SMG duct,0.9202733485193622,0.9017857142857143,0.9395348837209302,215.0
SMG mucous,0.946236559139785,0.9777777777777777,0.9166666666666666,48.0
SMG serous,0.9570552147239264,0.9512195121951219,0.9629629629629629,162.0
Suprabasal,0.7224848075624578,0.7133333333333334,0.7318741450068399,731.0
Transitional Club-AT2,0.925754060324826,0.925754060324826,0.925754060324826,431.0
