cell_type,f1,precision,recall,support
AT2 proliferating,0.7265917602996255,0.6381578947368421,0.8434782608695652,115.0
Adventitial fibroblasts,0.7077464788732394,0.628125,0.8104838709677419,248.0
Alveolar fibroblasts,0.6059113300492611,0.4979757085020243,0.7735849056603774,318.0
Alveolar macrophages,0.7432098765432099,0.697566628041715,0.7952443857331571,757.0
B cells,0.925531914893617,0.9222614840989399,0.9288256227758007,562.0
Basal resting,0.7763975155279503,0.7267441860465116,0.8333333333333334,750.0
CD4 T cells,0.8565676899849018,0.8392504930966469,0.8746145940390545,973.0
CD8 T cells,0.7948839412600663,0.7804651162790698,0.8098455598455598,1036.0
Classical monocytes,0.857008907641819,0.8324225865209471,0.8830917874396135,1035.0
Club,0.5836451095670764,0.6046511627906976,0.5640495867768595,968.0
DC2,0.802247191011236,0.7977653631284917,0.8067796610169492,885.0
Deuterosomal,0.6011560693641619,0.7819548872180451,0.48826291079812206,213.0
EC aerocyte capillary,0.8956743002544529,0.9072164948453608,0.8844221105527639,398.0
EC general capillary,0.820333041191937,0.7813021702838063,0.8634686346863468,542.0
EC venous pulmonary,0.7965260545905707,0.8188775510204082,0.7753623188405797,414.0
EC venous systemic,0.7552816901408451,0.7743682310469314,0.7371134020618557,582.0
Goblet,0.6723646723646723,0.6712172923777019,0.6735159817351598,876.0
Hillock-like,0.6203703703703703,0.7416974169741697,0.53315649867374,377.0
Interstitial macrophages,0.6295375435106912,0.7120359955005624,0.5641711229946524,1122.0
Ionocyte,0.6473429951690821,0.6442307692307693,0.6504854368932039,103.0
Multiciliated,0.956366874443455,0.9470899470899471,0.9658273381294964,1668.0
NK cells,0.8674854557207499,0.8887417218543047,0.8472222222222222,792.0
Non-classical monocytes,0.539366515837104,0.5350089766606823,0.5437956204379562,548.0
Peribronchial fibroblasts,0.27411167512690354,0.7714285714285715,0.16666666666666666,324.0
Pericytes,0.9026915113871635,0.9437229437229437,0.8650793650793651,252.0
Plasma cells,0.7897623400365631,0.7854545454545454,0.7941176470588235,272.0
SMG duct,0.8048780487804879,0.7598684210526315,0.8555555555555555,270.0
SMG mucous,0.897119341563786,0.872,0.923728813559322,118.0
SMG serous,0.8184615384615385,0.83125,0.806060606060606,165.0
Suprabasal,0.6607422895974908,0.6515463917525773,0.6702014846235419,943.0
Transitional Club-AT2,0.7925142392188771,0.7742448330683624,0.8116666666666666,600.0
