cell_type,f1,precision,recall,support,fold
Non-classical monocytes,0.8336495888678052,0.7968561064087062,0.8740053050397878,754.0,4
Peribronchial fibroblasts,0.7447698744769874,0.689922480620155,0.8090909090909091,110.0,4
Pericytes,0.9904761904761905,1.0,0.9811320754716981,106.0,4
Plasma cells,0.9761904761904762,0.9715639810426541,0.9808612440191388,209.0,4
SMG duct,0.9202733485193622,0.9017857142857143,0.9395348837209302,215.0,4
SMG mucous,0.946236559139785,0.9777777777777777,0.9166666666666666,48.0,4
SMG serous,0.9570552147239264,0.9512195121951219,0.9629629629629629,162.0,4
Suprabasal,0.7224848075624578,0.7133333333333334,0.7318741450068399,731.0,4
Transitional Club-AT2,0.925754060324826,0.925754060324826,0.925754060324826,431.0,4
AT2 proliferating,0.9672131147540983,0.9833333333333333,0.9516129032258065,62.0,5
Adventitial fibroblasts,0.8809523809523809,0.8314606741573034,0.9367088607594937,474.0,5
Alveolar fibroblasts,0.902542372881356,0.9301310043668122,0.8765432098765432,243.0,5
Alveolar macrophages,0.8923792902850495,0.9066193853427896,0.8785796105383734,873.0,5
B cells,0.9775280898876404,0.9886363636363636,0.9666666666666667,450.0,5
Basal resting,0.8642533936651584,0.8304347826086956,0.9009433962264151,636.0,5
CD4 T cells,0.9018475750577367,0.922077922077922,0.8824858757062147,885.0,5
CD8 T cells,0.8616024973985432,0.8397565922920892,0.8846153846153846,936.0,5
Classical monocytes,0.8452888716556805,0.7758007117437722,0.9284497444633731,1174.0,5
Club,0.6311111111111111,0.6329866270430906,0.6292466765140325,677.0,5
DC2,0.8812191842223218,0.8737777777777778,0.8887884267631103,1106.0,5
Deuterosomal,0.9529780564263323,0.9440993788819876,0.9620253164556962,158.0,5
EC aerocyte capillary,0.9471830985915493,0.9572953736654805,0.9372822299651568,287.0,5
EC general capillary,0.8728179551122195,0.8905852417302799,0.8557457212713936,409.0,5
EC venous pulmonary,0.8851612903225806,0.9002624671916011,0.8705583756345178,394.0,5
