cell_type,f1,precision,recall,support
AT2 proliferating,0.9611307420494699,0.9251700680272109,1.0,136.0
Adventitial fibroblasts,0.901571546732837,0.9068219633943427,0.8963815789473685,608.0
Alveolar fibroblasts,0.9164969450101833,0.8840864440078585,0.9513742071881607,473.0
Alveolar macrophages,0.8952254641909815,0.8549715009499683,0.9394572025052192,1437.0
B cells,0.9721115537848606,0.9799196787148594,0.9644268774703557,253.0
Basal resting,0.8558282208588958,0.8340807174887892,0.878740157480315,635.0
CD4 T cells,0.8666127728375101,0.8401253918495298,0.8948247078464107,599.0
CD8 T cells,0.861838726245506,0.8963675213675214,0.8298714144411474,1011.0
Classical monocytes,0.8480392156862745,0.8763931104356636,0.8214624881291548,1053.0
Club,0.7120681021532298,0.7060575968222443,0.7181818181818181,990.0
DC2,0.8679245283018868,0.8659320477502296,0.8699261992619927,1084.0
Deuterosomal,0.9315525876460768,0.96875,0.8971061093247589,311.0
EC aerocyte capillary,0.9088471849865952,0.9713467048710601,0.853904282115869,397.0
EC general capillary,0.8576214405360134,0.7987519500780031,0.9258589511754068,553.0
EC venous pulmonary,0.9148778682457439,0.9035087719298246,0.9265367316341829,667.0
EC venous systemic,0.893071000855432,0.9288256227758007,0.8599670510708401,607.0
Goblet,0.7278141751042287,0.7724399494310998,0.6880630630630631,888.0
Hillock-like,0.8521739130434782,0.8536585365853658,0.8506944444444444,288.0
Interstitial macrophages,0.6964375313597592,0.7375132837407014,0.6596958174904943,1052.0
Ionocyte,0.9805013927576601,0.9887640449438202,0.9723756906077348,181.0
Multiciliated,0.9782608695652174,0.9712230215827338,0.9854014598540146,1781.0
NK cells,0.9151832460732985,0.9028925619834711,0.9278131634819533,471.0
Non-classical monocytes,0.8233766233766234,0.7994955863808323,0.8487282463186078,747.0
Peribronchial fibroblasts,0.8294930875576036,0.8823529411764706,0.782608695652174,230.0
Pericytes,0.9703504043126685,0.9574468085106383,0.9836065573770492,183.0
Plasma cells,0.9871382636655949,0.9903225806451613,0.9839743589743589,312.0
SMG duct,0.8704156479217604,0.8127853881278538,0.9368421052631579,190.0
SMG mucous,0.9798657718120806,0.9864864864864865,0.9733333333333334,75.0
SMG serous,0.9481481481481482,0.9696969696969697,0.927536231884058,69.0
Suprabasal,0.7199367088607594,0.7533112582781457,0.6893939393939394,660.0
Transitional Club-AT2,0.9005714285714286,0.8707182320441988,0.9325443786982248,845.0
