cell_type,f1,precision,recall,support,fold
EC aerocyte capillary,0.8789808917197452,0.8263473053892215,0.9387755102040817,147.0,2
EC general capillary,0.7351778656126482,0.788135593220339,0.6888888888888889,405.0,2
EC venous pulmonary,0.6947960618846695,0.8178807947019867,0.6039119804400978,409.0,2
EC venous systemic,0.7083969465648855,0.6453407510431154,0.7851099830795262,591.0,2
Goblet,0.6035335689045936,0.5357590966122961,0.6909385113268608,618.0,2
Hillock-like,0.7252747252747253,0.7333333333333333,0.717391304347826,230.0,2
Interstitial macrophages,0.6103593093793747,0.5580204778156996,0.6735324407826982,971.0,2
Ionocyte,0.6818181818181818,0.6880733944954128,0.6756756756756757,111.0,2
Multiciliated,0.9635761589403974,0.9556650246305419,0.9716193656093489,1198.0,2
NK cells,0.8102310231023102,0.872113676731794,0.7565485362095532,649.0,2
Non-classical monocytes,0.5279605263157895,0.6511156186612576,0.44398340248962653,723.0,2
Peribronchial fibroblasts,0.3715415019762846,0.3560606060606061,0.3884297520661157,121.0,2
Pericytes,0.8727272727272727,0.8,0.96,25.0,2
Plasma cells,0.797274275979557,0.850909090909091,0.75,312.0,2
SMG duct,0.8108108108108109,0.8287292817679558,0.7936507936507936,189.0,2
SMG mucous,0.6666666666666666,0.5714285714285714,0.8,15.0,2
SMG serous,0.6666666666666666,0.55,0.8461538461538461,26.0,2
Suprabasal,0.7322274881516587,0.7322274881516587,0.7322274881516587,844.0,2
Transitional Club-AT2,0.7768187422934648,0.7835820895522388,0.7701711491442543,409.0,2
AT2 proliferating,0.7265917602996255,0.6381578947368421,0.8434782608695652,115.0,3
Adventitial fibroblasts,0.7077464788732394,0.628125,0.8104838709677419,248.0,3
Alveolar fibroblasts,0.6059113300492611,0.4979757085020243,0.7735849056603774,318.0,3
Alveolar macrophages,0.7432098765432099,0.697566628041715,0.7952443857331571,757.0,3
B cells,0.925531914893617,0.9222614840989399,0.9288256227758007,562.0,3
Basal resting,0.7763975155279503,0.7267441860465116,0.8333333333333334,750.0,3
CD4 T cells,0.8565676899849018,0.8392504930966469,0.8746145940390545,973.0,3
CD8 T cells,0.7948839412600663,0.7804651162790698,0.8098455598455598,1036.0,3
Classical monocytes,0.857008907641819,0.8324225865209471,0.8830917874396135,1035.0,3
Club,0.5836451095670764,0.6046511627906976,0.5640495867768595,968.0,3
DC2,0.802247191011236,0.7977653631284917,0.8067796610169492,885.0,3
Deuterosomal,0.6011560693641619,0.7819548872180451,0.48826291079812206,213.0,3
EC aerocyte capillary,0.8956743002544529,0.9072164948453608,0.8844221105527639,398.0,3
EC general capillary,0.820333041191937,0.7813021702838063,0.8634686346863468,542.0,3
EC venous pulmonary,0.7965260545905707,0.8188775510204082,0.7753623188405797,414.0,3
EC venous systemic,0.7552816901408451,0.7743682310469314,0.7371134020618557,582.0,3
Goblet,0.6723646723646723,0.6712172923777019,0.6735159817351598,876.0,3
Hillock-like,0.6203703703703703,0.7416974169741697,0.53315649867374,377.0,3
Interstitial macrophages,0.6295375435106912,0.7120359955005624,0.5641711229946524,1122.0,3
Ionocyte,0.6473429951690821,0.6442307692307693,0.6504854368932039,103.0,3
Multiciliated,0.956366874443455,0.9470899470899471,0.9658273381294964,1668.0,3
NK cells,0.8674854557207499,0.8887417218543047,0.8472222222222222,792.0,3
Non-classical monocytes,0.539366515837104,0.5350089766606823,0.5437956204379562,548.0,3
Peribronchial fibroblasts,0.27411167512690354,0.7714285714285715,0.16666666666666666,324.0,3
Pericytes,0.9026915113871635,0.9437229437229437,0.8650793650793651,252.0,3
Plasma cells,0.7897623400365631,0.7854545454545454,0.7941176470588235,272.0,3
SMG duct,0.8048780487804879,0.7598684210526315,0.8555555555555555,270.0,3
SMG mucous,0.897119341563786,0.872,0.923728813559322,118.0,3
SMG serous,0.8184615384615385,0.83125,0.806060606060606,165.0,3
Suprabasal,0.6607422895974908,0.6515463917525773,0.6702014846235419,943.0,3
Transitional Club-AT2,0.7925142392188771,0.7742448330683624,0.8116666666666666,600.0,3
AT2 proliferating,0.9019607843137255,0.9269521410579346,0.8782816229116945,419.0,4
Adventitial fibroblasts,0.7716535433070866,0.7251585623678647,0.8245192307692307,416.0,4
Alveolar fibroblasts,0.6932849364791288,0.7732793522267206,0.6282894736842105,304.0,4
Alveolar macrophages,0.7903846153846154,0.7513711151736746,0.8336713995943205,986.0,4
B cells,0.8475033738191633,0.8770949720670391,0.8198433420365535,383.0,4
Basal resting,0.7926914968376669,0.7268041237113402,0.8717156105100463,647.0,4
CD4 T cells,0.854066985645933,0.8419811320754716,0.866504854368932,824.0,4
CD8 T cells,0.7441860465116279,0.7503782148260212,0.7380952380952381,672.0,4
Classical monocytes,0.7970816233470133,0.7586805555555556,0.8395773294908742,1041.0,4
Club,0.449438202247191,0.44543429844098,0.45351473922902497,441.0,4
DC2,0.7601351351351351,0.7180851063829787,0.8074162679425837,836.0,4
Deuterosomal,0.6451612903225806,0.6060606060606061,0.6896551724137931,87.0,4
EC aerocyte capillary,0.8269230769230769,0.8037383177570093,0.8514851485148515,101.0,4
EC general capillary,0.7828947368421053,0.7959866220735786,0.7702265372168284,309.0,4
