cell_type,f1,precision,recall,support
AT2 proliferating,0.9609756097560975,0.9825436408977556,0.9403341288782816,419.0
Adventitial fibroblasts,0.8284023668639053,0.8158508158508159,0.8413461538461539,416.0
Alveolar fibroblasts,0.8183361629881154,0.8456140350877193,0.7927631578947368,304.0
Alveolar macrophages,0.8599382080329557,0.8734309623430963,0.8468559837728195,986.0
B cells,0.9788359788359788,0.9919571045576407,0.9660574412532638,383.0
Basal resting,0.7899408284023669,0.7574468085106383,0.8253477588871716,647.0
CD4 T cells,0.8978851963746224,0.8941034897713598,0.9016990291262136,824.0
CD8 T cells,0.8205882352941176,0.811046511627907,0.8303571428571429,672.0
Classical monocytes,0.817768803634528,0.8617021276595744,0.7780979827089337,1041.0
Club,0.5613577023498695,0.6615384615384615,0.4875283446712018,441.0
DC2,0.843937575030012,0.846987951807229,0.8409090909090909,836.0
Deuterosomal,0.8914285714285715,0.8863636363636364,0.896551724137931,87.0
EC aerocyte capillary,0.8598130841121495,0.8141592920353983,0.9108910891089109,101.0
EC general capillary,0.8132231404958677,0.831081081081081,0.7961165048543689,309.0
EC venous pulmonary,0.8511749347258486,0.8716577540106952,0.8316326530612245,392.0
EC venous systemic,0.7916120576671035,0.7723785166240409,0.8118279569892473,372.0
Goblet,0.7162162162162162,0.7361111111111112,0.6973684210526315,456.0
Hillock-like,0.7311827956989247,0.7303102625298329,0.7320574162679426,418.0
Interstitial macrophages,0.7595607724346838,0.7451708766716196,0.7745173745173746,1295.0
Ionocyte,0.9798657718120806,0.9733333333333334,0.9864864864864865,74.0
Multiciliated,0.9694736842105263,0.9664218258132214,0.9725448785638859,947.0
NK cells,0.9481592787377912,0.9389880952380952,0.9575113808801214,659.0
Non-classical monocytes,0.819610307982401,0.7789725209080047,0.8647214854111406,754.0
Peribronchial fibroblasts,0.6820276497695853,0.6915887850467289,0.6727272727272727,110.0
Pericytes,0.9904761904761905,1.0,0.9811320754716981,106.0
Plasma cells,0.9710144927536232,0.9804878048780488,0.9617224880382775,209.0
SMG duct,0.8997772828507795,0.8632478632478633,0.9395348837209302,215.0
SMG mucous,0.9791666666666666,0.9791666666666666,0.9791666666666666,48.0
SMG serous,0.910828025477707,0.9407894736842105,0.8827160493827161,162.0
Suprabasal,0.6842105263157895,0.6590621039290241,0.7113543091655267,731.0
Transitional Club-AT2,0.8906605922551253,0.8747203579418344,0.9071925754060325,431.0
