cell_type,f1,precision,recall,support
AT2 proliferating,0.9043478260869565,0.9043478260869565,0.9043478260869565,115.0
Adventitial fibroblasts,0.779874213836478,0.8122270742358079,0.75,248.0
Alveolar fibroblasts,0.8593996840442338,0.8634920634920635,0.8553459119496856,318.0
Alveolar macrophages,0.8208333333333333,0.8653001464128843,0.7807133421400264,757.0
B cells,0.971894832275612,0.9907578558225508,0.9537366548042705,562.0
Basal resting,0.7848443843031123,0.7967032967032966,0.7733333333333333,750.0
CD4 T cells,0.8535433070866142,0.8723175965665236,0.8355601233299075,973.0
CD8 T cells,0.8075471698113208,0.7896678966789668,0.8262548262548263,1036.0
Classical monocytes,0.8720651653090561,0.8650190114068441,0.8792270531400966,1035.0
Club,0.696445725264169,0.6508078994614004,0.7489669421487604,968.0
DC2,0.8501978518937253,0.8506787330316742,0.8497175141242937,885.0
Deuterosomal,0.9227272727272727,0.8942731277533039,0.9530516431924883,213.0
EC aerocyte capillary,0.9380530973451328,0.9440203562340967,0.9321608040201005,398.0
EC general capillary,0.8618481244281794,0.8548094373865699,0.8690036900369004,542.0
EC venous pulmonary,0.8843373493975903,0.8822115384615384,0.8864734299516909,414.0
EC venous systemic,0.8833619210977701,0.8818493150684932,0.8848797250859106,582.0
Goblet,0.752802359882006,0.778998778998779,0.728310502283105,876.0
Hillock-like,0.7856257744733581,0.7372093023255814,0.8408488063660478,377.0
Interstitial macrophages,0.7803163444639719,0.7694974003466204,0.7914438502673797,1122.0
Ionocyte,0.9803921568627451,0.9900990099009901,0.970873786407767,103.0
Multiciliated,0.9705614567526556,0.9827904118008605,0.9586330935251799,1668.0
NK cells,0.9069478908188585,0.8914634146341464,0.922979797979798,792.0
Non-classical monocytes,0.7959558823529411,0.8018518518518518,0.7901459854014599,548.0
Peribronchial fibroblasts,0.845679012345679,0.845679012345679,0.845679012345679,324.0
Pericytes,0.9777777777777777,0.9958847736625515,0.9603174603174603,252.0
Plasma cells,0.9774436090225563,1.0,0.9558823529411765,272.0
SMG duct,0.8880733944954129,0.88,0.8962962962962963,270.0
SMG mucous,0.9874476987447699,0.9752066115702479,1.0,118.0
SMG serous,0.926984126984127,0.9733333333333334,0.8848484848484849,165.0
Suprabasal,0.6936353829557713,0.7058177826564215,0.6818663838812301,943.0
Transitional Club-AT2,0.914380714879468,0.912106135986733,0.9166666666666666,600.0
