scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.8813686089832633,0.8598904370608551,83966,31,None,0
random_split,pca,0.814548076777834,0.8001667262117423,83966,31,None,0
random_split,harmony,0.7674092347838468,0.7720019054424199,83966,31,None,0
random_split,scvi,0.8889095972381555,0.8672144813623913,83966,31,None,0
