cell_type,f1,precision,recall,support
AT2 proliferating,0.8686868686868687,0.8269230769230769,0.9148936170212766,188.0
Adventitial fibroblasts,0.7777777777777778,0.7368421052631579,0.8235294117647058,408.0
Alveolar fibroblasts,0.6909667194928685,0.662613981762918,0.7218543046357616,302.0
Alveolar macrophages,0.8018912529550828,0.7709090909090909,0.8354679802955665,1015.0
B cells,0.8738621586475943,0.8682170542635659,0.8795811518324608,382.0
Basal resting,0.824585635359116,0.7834645669291339,0.8702623906705539,686.0
CD4 T cells,0.8359240069084629,0.8048780487804879,0.8694610778443114,835.0
CD8 T cells,0.7677522690870262,0.7806731813246471,0.7552521008403361,952.0
Classical monocytes,0.8324965769055226,0.8049426301853486,0.8620037807183365,1058.0
Club,0.5983493810178817,0.613540197461213,0.5838926174496645,745.0
DC2,0.7995920448750637,0.7879396984924623,0.8115942028985508,966.0
Deuterosomal,0.6780626780626781,0.7628205128205128,0.6102564102564103,195.0
EC aerocyte capillary,0.8847583643122676,0.875,0.8947368421052632,266.0
EC general capillary,0.7859569648924122,0.7904328018223234,0.7815315315315315,444.0
EC venous pulmonary,0.8026315789473685,0.8008752735229759,0.8043956043956044,455.0
EC venous systemic,0.7321911632100991,0.7355072463768116,0.7289048473967684,557.0
Goblet,0.6898470097357441,0.6937062937062937,0.686030428769018,723.0
Hillock-like,0.6895368782161235,0.7416974169741697,0.6442307692307693,312.0
Interstitial macrophages,0.6063432835820896,0.6190476190476191,0.5941499085923218,1094.0
Ionocyte,0.6635514018691588,0.6698113207547169,0.6574074074074074,108.0
Multiciliated,0.9606071557643657,0.9533715925394548,0.9679533867443554,1373.0
NK cells,0.847986852917009,0.864321608040201,0.832258064516129,620.0
Non-classical monocytes,0.5707584050039093,0.6437389770723104,0.5126404494382022,712.0
Peribronchial fibroblasts,0.39755351681957185,0.5555555555555556,0.30952380952380953,210.0
Pericytes,0.9045936395759717,0.8827586206896552,0.927536231884058,138.0
Plasma cells,0.8033613445378152,0.7993311036789298,0.8074324324324325,296.0
SMG duct,0.7931034482758621,0.7896995708154506,0.7965367965367965,231.0
SMG mucous,0.9411764705882353,0.9777777777777777,0.9072164948453608,97.0
SMG serous,0.862453531598513,0.8467153284671532,0.8787878787878788,132.0
Suprabasal,0.6932989690721649,0.6996098829648895,0.6871008939974457,783.0
Transitional Club-AT2,0.8100289296046287,0.7984790874524715,0.821917808219178,511.0
