cell_type,f1,precision,recall,support
CD14-positive monocyte,0.991304347826087,0.9956331877729258,0.987012987012987,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.8865979381443299,0.8958333333333334,0.8775510204081632,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.9605055292259084,0.9620253164556962,0.9589905362776026,317.0
T-helper 22 cell,0.6319444444444444,0.5909090909090909,0.6791044776119403,134.0
"central memory CD4-positive, alpha-beta T cell",0.6756756756756757,0.6787330316742082,0.672645739910314,223.0
"effector CD8-positive, alpha-beta T cell",0.8208955223880597,0.8029197080291971,0.8396946564885496,131.0
"effector memory CD8-positive, alpha-beta T cell",0.6782608695652174,0.6964285714285714,0.6610169491525424,118.0
gamma-delta T cell,0.5949367088607594,0.6266666666666667,0.5662650602409639,83.0
mature NK T cell,0.8502994011976048,0.922077922077922,0.7888888888888889,90.0
mucosal invariant T cell,0.5606060606060606,0.5873015873015873,0.5362318840579711,69.0
naive B cell,0.9959839357429718,1.0,0.992,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8288590604026845,0.8233333333333334,0.8344594594594594,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.8074534161490683,0.7831325301204819,0.8333333333333334,156.0
