scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.7910248392483747,0.820969337289812,10107,13,Site,2
random_split,pca,0.8220837651530724,0.8496538081107814,10107,13,Site,2
random_split,harmony,0.7827659188129259,0.8155291790306627,10107,13,Site,2
random_split,scvi,0.7737120441196471,0.8090999010880316,10107,13,Site,2
