scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.9775366803089006,0.9902857142857143,8746,9,None,0
random_split,pca,0.9767745051865041,0.9902857142857143,8746,9,None,0
random_split,harmony,0.9539454573620892,0.9817142857142858,8746,9,None,0
random_split,scvi,0.9750161917597341,0.9897142857142858,8746,9,None,0
