scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.9717611322873598,0.9725813129686709,108682,7,None,0
random_split,pca,0.9513057748256146,0.9527533698302434,108682,7,None,0
random_split,harmony,0.9470035445622894,0.9485209550535952,108682,7,None,0
