scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.9723700642279469,0.9731793715784147,108682,7,None,0
random_split,pca,0.9511326165979245,0.9524313382711506,108682,7,None,0
random_split,harmony,0.9455961587862342,0.9470488107834568,108682,7,None,0
