scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.9703838950679123,0.9711551732069743,108682,7,batch,14
random_split,pca,0.951266610228683,0.9526153563049179,108682,7,batch,14
random_split,harmony,0.9460752706505217,0.9476008648847587,108682,7,batch,14
