scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.9946518052278029,0.9964705882352941,8500,9,None,0
random_split,pca,0.9847196214523832,0.9894117647058823,8500,9,None,0
random_split,harmony,0.9797186560002411,0.9870588235294118,8500,9,None,0
random_split,scvi,0.9905220412672074,0.9941176470588236,8500,9,None,0
