cell_type,f1,precision,recall,support
AT1,0.9503407984420643,0.953125,0.9475728155339805,515.0
AT2,0.962556165751373,0.964964964964965,0.9601593625498008,1004.0
B cell lineage,0.9767441860465116,0.9767441860465116,0.9767441860465116,559.0
Basal,0.8861743475846753,0.8740416210295728,0.8986486486486487,888.0
Dendritic cells,0.8844819038175508,0.8893320039880359,0.8796844181459567,1014.0
EC arterial,0.8712328767123287,0.8704379562043796,0.8720292504570384,547.0
EC capillary,0.8447444551591128,0.8342857142857143,0.85546875,512.0
EC venous,0.9187935034802783,0.9284876905041032,0.9092996555683123,871.0
Fibroblasts,0.9876033057851238,0.9889655172413793,0.9862448418156808,727.0
Innate lymphoid cell NK,0.9273469387755101,0.9388429752066115,0.9161290322580645,620.0
Lymphatic EC mature,0.9882352941176471,0.9869451697127938,0.9895287958115183,382.0
Macrophages,0.8929384965831434,0.8888888888888888,0.897025171624714,1311.0
Mast cells,0.9898305084745762,0.9909502262443439,0.9887133182844243,443.0
Monocytes,0.8966977138018628,0.8944256756756757,0.898981324278438,1178.0
Multiciliated lineage,0.9804630969609263,0.9861717612809315,0.9748201438848921,1390.0
Secretory,0.8958490566037735,0.8951734539969834,0.8965256797583081,1324.0
Submucosal Secretory,0.9516616314199396,0.9487951807228916,0.9545454545454546,330.0
T cell lineage,0.9439210408254822,0.9401251117068812,0.9477477477477477,1110.0
