scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.28173759615630606,0.30155955283617797,108682,7,batch,14
random_split,pca,0.25847016857960103,0.3028016745641073,108682,7,batch,14
random_split,harmony,0.25914728024017,0.30326171964852555,108682,7,batch,14
