cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9934924078091106,0.9956521739130435,0.9913419913419913,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.8842105263157894,0.9130434782608695,0.8571428571428571,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.9318541996830428,0.9363057324840764,0.9274447949526814,317.0
T-helper 22 cell,0.6934306569343066,0.6785714285714286,0.7089552238805971,134.0
"central memory CD4-positive, alpha-beta T cell",0.6453089244851259,0.6588785046728972,0.6322869955156951,223.0
"effector CD8-positive, alpha-beta T cell",0.7916666666666666,0.7261146496815286,0.8702290076335878,131.0
"effector memory CD8-positive, alpha-beta T cell",0.7368421052631579,0.7636363636363637,0.711864406779661,118.0
gamma-delta T cell,0.38926174496644295,0.4393939393939394,0.3493975903614458,83.0
mature NK T cell,0.8466257668711656,0.9452054794520548,0.7666666666666667,90.0
mucosal invariant T cell,0.6666666666666666,0.6818181818181818,0.6521739130434783,69.0
naive B cell,1.0,1.0,1.0,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8493589743589743,0.8079268292682927,0.8952702702702703,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7702265372168284,0.7777777777777778,0.7628205128205128,156.0
