scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.7904836461128208,0.8204747774480712,10107,13,None,0
random_split,pca,0.8190370078535587,0.847675568743818,10107,13,None,0
random_split,harmony,0.7740363505903363,0.8051434223541049,10107,13,None,0
random_split,scvi,0.7651686986075011,0.8011869436201781,10107,13,None,0
