cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9956896551724138,0.9914163090128756,1.0,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.9072164948453607,0.9166666666666666,0.8979591836734694,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.9532710280373833,0.9415384615384615,0.9652996845425867,317.0
T-helper 22 cell,0.5413533834586466,0.5454545454545454,0.5373134328358209,134.0
"central memory CD4-positive, alpha-beta T cell",0.6624203821656051,0.6290322580645161,0.6995515695067265,223.0
"effector CD8-positive, alpha-beta T cell",0.808362369337979,0.7435897435897436,0.8854961832061069,131.0
"effector memory CD8-positive, alpha-beta T cell",0.6923076923076923,0.6982758620689655,0.6864406779661016,118.0
gamma-delta T cell,0.43356643356643354,0.5166666666666667,0.37349397590361444,83.0
mature NK T cell,0.8352941176470587,0.8875,0.7888888888888889,90.0
mucosal invariant T cell,0.5954198473282443,0.6290322580645161,0.5652173913043478,69.0
naive B cell,1.0,1.0,1.0,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.813953488372093,0.8006535947712419,0.8277027027027027,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7108013937282229,0.7786259541984732,0.6538461538461539,156.0
