cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9913419913419913,0.9913419913419913,0.9913419913419913,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.9166666666666666,0.9361702127659575,0.8979591836734694,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.9561128526645768,0.9501557632398754,0.9621451104100947,317.0
T-helper 22 cell,0.6056338028169014,0.5733333333333334,0.6417910447761194,134.0
"central memory CD4-positive, alpha-beta T cell",0.673866090712743,0.65,0.6995515695067265,223.0
"effector CD8-positive, alpha-beta T cell",0.7986348122866894,0.7222222222222222,0.8931297709923665,131.0
"effector memory CD8-positive, alpha-beta T cell",0.7088607594936709,0.7058823529411765,0.711864406779661,118.0
gamma-delta T cell,0.42857142857142855,0.5263157894736842,0.3614457831325301,83.0
mature NK T cell,0.8048780487804879,0.8918918918918919,0.7333333333333333,90.0
mucosal invariant T cell,0.625,0.6779661016949152,0.5797101449275363,69.0
naive B cell,1.0,1.0,1.0,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8078817733990148,0.7859424920127795,0.831081081081081,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.6357142857142857,0.717741935483871,0.5705128205128205,156.0
