scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.7980086463503108,0.8264094955489614,10107,13,Site,2
random_split,pca,0.798776737442356,0.8303659742828883,10107,13,Site,2
random_split,harmony,0.7768225275752549,0.8120672601384767,10107,13,Site,2
random_split,scvi,0.7656278855729581,0.7997032640949555,10107,13,Site,2
