cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9935205183585313,0.9913793103448276,0.9956709956709957,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.9072164948453608,0.9166666666666666,0.8979591836734694,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.9716088328075709,0.9716088328075709,0.9716088328075709,317.0
T-helper 22 cell,0.6870229007633588,0.703125,0.6716417910447762,134.0
"central memory CD4-positive, alpha-beta T cell",0.7167381974248928,0.6872427983539094,0.7488789237668162,223.0
"effector CD8-positive, alpha-beta T cell",0.9003690036900369,0.8714285714285714,0.9312977099236641,131.0
"effector memory CD8-positive, alpha-beta T cell",0.8244897959183674,0.7952755905511811,0.8559322033898306,118.0
gamma-delta T cell,0.5538461538461539,0.7659574468085106,0.43373493975903615,83.0
mature NK T cell,0.9112426035502958,0.9746835443037974,0.8555555555555555,90.0
mucosal invariant T cell,0.7092198581560284,0.6944444444444444,0.7246376811594203,69.0
naive B cell,0.9960159362549801,0.9920634920634921,1.0,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8701298701298701,0.8375,0.9054054054054054,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.782608695652174,0.8181818181818182,0.75,156.0
