cell_type,f1,precision,recall,support
B cells,0.1321056845476381,0.19009216589861752,0.10122699386503067,3260.0
CD4+ T cells,0.23298319327731093,0.17887096774193548,0.33403614457831327,3320.0
MAIT cells,0.0,0.0,0.0,2412.0
Myeloid cells,0.2042394347420344,0.18320975843099738,0.23072289156626505,3320.0
NK cells,0.8624436787702093,0.7651069833059018,0.9881566960218645,3293.0
TRAV1-2- CD8+ T cells,0.21331490439990786,0.17253586733743245,0.2793363499245852,3315.0
gd T cells,0.0,0.0,0.0,2817.0
