cell_type,f1,precision,recall,support
B cells,0.19685833693615795,0.18564827398749661,0.20950920245398774,3260.0
CD4+ T cells,0.1828239524270502,0.16901048325236512,0.19909638554216869,3320.0
MAIT cells,0.043850633778691334,0.126232741617357,0.026533996683250415,2412.0
Myeloid cells,0.18875278396436526,0.17546583850931677,0.20421686746987952,3320.0
NK cells,0.873212840571891,0.7854889589905363,0.9829942301852415,3293.0
TRAV1-2- CD8+ T cells,0.19286195286195287,0.17420924574209246,0.21598793363499247,3315.0
gd T cells,0.1104997707473636,0.15598705501618124,0.0855520056798012,2817.0
