cell_type,f1,precision,recall,support
AT2 proliferating,0.9454545454545454,0.9238578680203046,0.9680851063829787,188.0
Adventitial fibroblasts,0.8275862068965517,0.8036951501154734,0.8529411764705882,408.0
Alveolar fibroblasts,0.7880794701986755,0.7880794701986755,0.7880794701986755,302.0
Alveolar macrophages,0.8135922330097087,0.8019138755980861,0.825615763546798,1015.0
B cells,0.9299867899603699,0.9386666666666666,0.9214659685863874,382.0
Basal resting,0.8543140028288543,0.8296703296703297,0.880466472303207,686.0
CD4 T cells,0.8711370262390671,0.8488636363636364,0.8946107784431138,835.0
CD8 T cells,0.7885343428880476,0.8127090301003345,0.7657563025210085,952.0
Classical monocytes,0.8489607390300231,0.8301716350496838,0.8686200378071833,1058.0
Club,0.6395736175882745,0.6349206349206349,0.6442953020134228,745.0
DC2,0.8417849898580122,0.8250497017892644,0.8592132505175983,966.0
Deuterosomal,0.6985915492957746,0.775,0.6358974358974359,195.0
EC aerocyte capillary,0.9114391143911439,0.894927536231884,0.9285714285714286,266.0
EC general capillary,0.8574660633484162,0.8613636363636363,0.8536036036036037,444.0
EC venous pulmonary,0.8345945945945946,0.8212765957446808,0.8483516483516483,455.0
EC venous systemic,0.8304307974335472,0.848314606741573,0.8132854578096947,557.0
Goblet,0.7219858156028369,0.7409024745269287,0.7040110650069157,723.0
Hillock-like,0.7454844006568144,0.7643097643097643,0.7275641025641025,312.0
Interstitial macrophages,0.6274689940284796,0.6306555863342567,0.6243144424131627,1094.0
Ionocyte,0.8722466960352423,0.8319327731092437,0.9166666666666666,108.0
Multiciliated,0.9674855491329479,0.9598566308243728,0.9752367079388201,1373.0
NK cells,0.8548387096774194,0.8548387096774194,0.8548387096774194,620.0
Non-classical monocytes,0.5885931558935361,0.6417910447761194,0.5435393258426966,712.0
Peribronchial fibroblasts,0.7989949748743719,0.8457446808510638,0.7571428571428571,210.0
Pericytes,0.9347826086956522,0.9347826086956522,0.9347826086956522,138.0
Plasma cells,0.8960817717206133,0.9037800687285223,0.8885135135135135,296.0
SMG duct,0.8835164835164835,0.8973214285714286,0.8701298701298701,231.0
SMG mucous,0.9368421052631579,0.956989247311828,0.9175257731958762,97.0
SMG serous,0.9333333333333333,0.9130434782608695,0.9545454545454546,132.0
Suprabasal,0.7221869040050858,0.7189873417721518,0.7254150702426565,783.0
Transitional Club-AT2,0.9099709583736689,0.9003831417624522,0.9197651663405088,511.0
