cell_type,f1,precision,recall,support
AT2 proliferating,0.9194805194805195,0.8984771573604061,0.9414893617021277,188.0
Adventitial fibroblasts,0.8315412186379928,0.8111888111888111,0.8529411764705882,408.0
Alveolar fibroblasts,0.7913907284768212,0.7913907284768212,0.7913907284768212,302.0
Alveolar macrophages,0.8158530691155147,0.8007590132827325,0.8315270935960591,1015.0
B cells,0.9114927344782034,0.92,0.9031413612565445,382.0
Basal resting,0.8489107519325368,0.819538670284939,0.880466472303207,686.0
CD4 T cells,0.8667051356030006,0.8363028953229399,0.8994011976047904,835.0
CD8 T cells,0.7908496732026143,0.8212669683257918,0.7626050420168067,952.0
Classical monocytes,0.8506912442396314,0.8300359712230215,0.8724007561436673,1058.0
Club,0.6396761133603239,0.6431478968792401,0.636241610738255,745.0
DC2,0.8409893992932862,0.8206896551724138,0.8623188405797102,966.0
Deuterosomal,0.6801152737752162,0.7763157894736842,0.6051282051282051,195.0
EC aerocyte capillary,0.9087523277467412,0.9003690036900369,0.9172932330827067,266.0
EC general capillary,0.8581005586592179,0.8514412416851441,0.8648648648648649,444.0
EC venous pulmonary,0.8383620689655172,0.8224101479915433,0.8549450549450549,455.0
EC venous systemic,0.83008356545961,0.8596153846153847,0.8025134649910234,557.0
Goblet,0.7075405214940098,0.7212643678160919,0.69432918395574,723.0
Hillock-like,0.745819397993311,0.7797202797202797,0.7147435897435898,312.0
Interstitial macrophages,0.6245969599263013,0.6295264623955432,0.6197440585009141,1094.0
Ionocyte,0.8699551569506726,0.8434782608695652,0.8981481481481481,108.0
Multiciliated,0.9675090252707581,0.9591982820329277,0.9759650400582666,1373.0
NK cells,0.8562248995983935,0.8528,0.8596774193548387,620.0
Non-classical monocytes,0.5885057471264368,0.6475548060708263,0.5393258426966292,712.0
Peribronchial fibroblasts,0.7989949748743719,0.8457446808510638,0.7571428571428571,210.0
Pericytes,0.9347826086956522,0.9347826086956522,0.9347826086956522,138.0
Plasma cells,0.8888888888888888,0.8996539792387543,0.8783783783783784,296.0
SMG duct,0.8836206896551724,0.8798283261802575,0.8874458874458875,231.0
SMG mucous,0.9574468085106383,0.989010989010989,0.9278350515463918,97.0
SMG serous,0.9124087591240876,0.8802816901408451,0.946969696969697,132.0
Suprabasal,0.7150127226463104,0.7122940430925222,0.7177522349936143,783.0
Transitional Club-AT2,0.9066410009624639,0.8920454545454546,0.9217221135029354,511.0
