scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.8808087324145953,0.860366797665833,83966,31,batch,13
random_split,pca,0.8282367272201694,0.8118971061093248,83966,31,batch,13
random_split,harmony,0.825191694972394,0.8100512087650351,83966,31,batch,13
random_split,scvi,0.8976887227270691,0.8773371442181731,83966,31,batch,13
