scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.8782876055700003,0.8562581874478981,83966,31,None,0
random_split,pca,0.8116957475327654,0.7939740383470287,83966,31,None,0
random_split,harmony,0.7582414003572027,0.7646183160652614,83966,31,None,0
random_split,scvi,0.8871288557898807,0.8654281290937239,83966,31,None,0
