cell_type,f1,precision,recall,support
endothelial cell,1.0,1.0,1.0,33.0
leukocyte,1.0,1.0,1.0,10.0
pancreatic A cell,0.9938900203665988,0.9938900203665988,0.9938900203665988,491.0
pancreatic D cell,0.9704142011834319,0.9879518072289156,0.9534883720930233,86.0
pancreatic PP cell,0.9615384615384616,0.9615384615384616,0.9615384615384616,26.0
pancreatic acinar cell,0.9717514124293786,0.9772727272727273,0.9662921348314607,89.0
pancreatic ductal cell,0.9897610921501706,0.9863945578231292,0.9931506849315068,146.0
pancreatic stellate cell,1.0,1.0,1.0,69.0
type B pancreatic cell,0.9966733200266135,0.9946879150066401,0.9986666666666667,750.0
