gene
ENSG00000188290
ENSG00000187608
ENSG00000179403
ENSG00000149527
ENSG00000177133
ENSG00000162444
ENSG00000028137
ENSG00000186510
ENSG00000184908
ENSG00000162482
ENSG00000117298
ENSG00000142798
ENSG00000173372
ENSG00000159189
ENSG00000173369
ENSG00000117318
ENSG00000020633
ENSG00000117616
ENSG00000169442
ENSG00000176083
ENSG00000142733
ENSG00000142748
ENSG00000126709
ENSG00000162511
ENSG00000142910
ENSG00000183615
ENSG00000182866
ENSG00000175130
ENSG00000187513
ENSG00000142694
ENSG00000127603
ENSG00000066056
ENSG00000117410
ENSG00000117461
ENSG00000117472
ENSG00000187048
ENSG00000162366
ENSG00000162391
ENSG00000143001
ENSG00000162407
ENSG00000184292
ENSG00000177606
ENSG00000116678
ENSG00000235200
ENSG00000050628
ENSG00000259030
ENSG00000273338
ENSG00000137959
ENSG00000162618
ENSG00000142871
ENSG00000117228
ENSG00000162654
ENSG00000099260
ENSG00000162692
ENSG00000118733
ENSG00000134202
ENSG00000184371
ENSG00000143119
ENSG00000143110
ENSG00000134198
ENSG00000163399
ENSG00000116824
ENSG00000116882
ENSG00000134240
ENSG00000117281
ENSG00000265972
ENSG00000131781
ENSG00000265107
ENSG00000163131
ENSG00000197747
ENSG00000163191
ENSG00000163220
ENSG00000163221
ENSG00000143546
ENSG00000197956
ENSG00000196154
ENSG00000196754
ENSG00000160678
ENSG00000169418
ENSG00000169291
ENSG00000143603
ENSG00000143537
ENSG00000185499
ENSG00000132688
ENSG00000163563
ENSG00000163564
ENSG00000163565
ENSG00000213088
ENSG00000179639
ENSG00000177807
ENSG00000066294
ENSG00000117091
ENSG00000179914
ENSG00000186517
ENSG00000158869
ENSG00000143257
ENSG00000143226
ENSG00000203747
ENSG00000198821
ENSG00000143185
ENSG00000143184
ENSG00000143153
ENSG00000174175
ENSG00000188404
ENSG00000094963
ENSG00000116183
ENSG00000162783
ENSG00000135821
ENSG00000143333
ENSG00000116701
ENSG00000073756
ENSG00000236069
ENSG00000090104
ENSG00000116741
ENSG00000000971
ENSG00000151418
ENSG00000081237
ENSG00000163435
ENSG00000143851
ENSG00000159388
ENSG00000162896
ENSG00000203709
ENSG00000174059
ENSG00000123689
ENSG00000009790
ENSG00000162772
ENSG00000117724
ENSG00000133019
ENSG00000189292
ENSG00000223985
ENSG00000235576
ENSG00000143882
ENSG00000143878
ENSG00000013016
ENSG00000049323
ENSG00000228262
ENSG00000138061
ENSG00000183023
ENSG00000116016
ENSG00000119888
ENSG00000115306
ENSG00000115956
ENSG00000003137
ENSG00000144035
ENSG00000034510
ENSG00000168899
ENSG00000115523
ENSG00000153563
ENSG00000172116
ENSG00000222041
ENSG00000163586
ENSG00000172005
ENSG00000158050
ENSG00000115085
ENSG00000115594
ENSG00000125538
ENSG00000125618
ENSG00000115112
ENSG00000136732
ENSG00000072163
ENSG00000121966
ENSG00000169554
ENSG00000115963
ENSG00000153234
ENSG00000115165
ENSG00000007001
ENSG00000115290
ENSG00000082438
ENSG00000136531
ENSG00000163072
