cell_type,f1,precision,recall,support
pancreatic A cell,0.9973711575451192,0.9984200072228241,0.9963293867956116,495.8
pancreatic stellate cell,0.9964887964887964,1.0,0.9930387409200968,69.2
type B pancreatic cell,0.9962540729304493,0.9948216098366759,0.9976973207806086,749.8
pancreatic ductal cell,0.9927691496434876,0.990977074055748,0.9946007550395327,148.0
pancreatic acinar cell,0.9851147363803008,0.9898377726808525,0.9805682803320549,91.2
pancreatic D cell,0.9828014965256177,0.9871467483827034,0.9786812174300683,82.6
