scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.9766383781957866,0.9925714285714285,8746,9,None,0
random_split,pca,0.9788492657941412,0.9925714285714285,8746,9,None,0
random_split,harmony,0.9587967905045937,0.9845714285714285,8746,9,None,0
random_split,scvi,0.9821683141872758,0.9925714285714285,8746,9,None,0
