cell_type,f1,precision,recall,support
AT2 proliferating,0.9142857142857143,0.8934010152284264,0.9361702127659575,188.0
Adventitial fibroblasts,0.8327228327228328,0.829683698296837,0.8357843137254902,408.0
Alveolar fibroblasts,0.7761194029850746,0.7774086378737541,0.7748344370860927,302.0
Alveolar macrophages,0.7980952380952381,0.7723502304147466,0.825615763546798,1015.0
B cells,0.9244558258642765,0.9047619047619048,0.9450261780104712,382.0
Basal resting,0.8055944055944056,0.7741935483870968,0.8396501457725948,686.0
CD4 T cells,0.8646135967460779,0.8397291196388262,0.8910179640718563,835.0
CD8 T cells,0.7790821771611526,0.7917570498915402,0.7668067226890757,952.0
Classical monocytes,0.8322698268003647,0.8036971830985915,0.8629489603024575,1058.0
Club,0.6012439530062198,0.6196581196581197,0.5838926174496645,745.0
DC2,0.8365136668385765,0.8335046248715313,0.839544513457557,966.0
Deuterosomal,0.6511627906976745,0.7516778523489933,0.5743589743589743,195.0
EC aerocyte capillary,0.924812030075188,0.924812030075188,0.924812030075188,266.0
EC general capillary,0.8597081930415263,0.8568232662192393,0.8626126126126126,444.0
EC venous pulmonary,0.8438177874186551,0.8329764453961456,0.8549450549450549,455.0
EC venous systemic,0.8319559228650137,0.8515037593984962,0.8132854578096947,557.0
Goblet,0.6898432174505794,0.6801075268817204,0.6998616874135546,723.0
Hillock-like,0.7208931419457735,0.7174603174603175,0.7243589743589743,312.0
Interstitial macrophages,0.6150341685649203,0.6130790190735694,0.6170018281535649,1094.0
Ionocyte,0.8584905660377359,0.875,0.8425925925925926,108.0
Multiciliated,0.9620253164556962,0.9554597701149425,0.9686817188638019,1373.0
NK cells,0.8445171849427169,0.8571428571428571,0.832258064516129,620.0
Non-classical monocytes,0.5612648221343873,0.6419529837251357,0.49859550561797755,712.0
Peribronchial fibroblasts,0.7681159420289855,0.7794117647058824,0.7571428571428571,210.0
Pericytes,0.9372693726937269,0.9548872180451128,0.9202898550724637,138.0
Plasma cells,0.865979381443299,0.8811188811188811,0.8513513513513513,296.0
SMG duct,0.8648648648648649,0.832,0.9004329004329005,231.0
SMG mucous,0.9166666666666666,0.9263157894736842,0.9072164948453608,97.0
SMG serous,0.9201520912547528,0.9236641221374046,0.9166666666666666,132.0
Suprabasal,0.6896103896103896,0.7014531043593131,0.6781609195402298,783.0
Transitional Club-AT2,0.8873653281096964,0.888235294117647,0.8864970645792564,511.0
