scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.8839774521949002,0.8617363344051447,83966,31,None,0
random_split,pca,0.818611165931926,0.8018339883291652,83966,31,None,0
random_split,harmony,0.7625488380152247,0.7689055615100631,83966,31,None,0
random_split,scvi,0.8934613922100247,0.8707276408241038,83966,31,None,0
