cell_type,f1,precision,recall,support
AT2 proliferating,0.864,0.8663101604278075,0.8617021276595744,188.0
Adventitial fibroblasts,0.7862068965517242,0.7402597402597403,0.8382352941176471,408.0
Alveolar fibroblasts,0.718266253869969,0.6744186046511628,0.7682119205298014,302.0
Alveolar macrophages,0.7921531994395142,0.7531083481349912,0.8354679802955665,1015.0
B cells,0.889763779527559,0.8921052631578947,0.887434554973822,382.0
Basal resting,0.7867298578199052,0.7345132743362832,0.8469387755102041,686.0
CD4 T cells,0.8304498269896193,0.8008898776418243,0.8622754491017964,835.0
CD8 T cells,0.7752928647497338,0.7861771058315334,0.7647058823529411,952.0
Classical monocytes,0.8308823529411765,0.8085867620751341,0.8544423440453687,1058.0
Club,0.6178643384822028,0.6182795698924731,0.6174496644295302,745.0
DC2,0.8036715961244263,0.7919597989949749,0.8157349896480331,966.0
Deuterosomal,0.6484848484848484,0.7925925925925926,0.5487179487179488,195.0
EC aerocyte capillary,0.9118773946360154,0.9296875,0.8947368421052632,266.0
EC general capillary,0.8004410143329658,0.7840172786177105,0.8175675675675675,444.0
EC venous pulmonary,0.7856341189674523,0.8027522935779816,0.7692307692307693,455.0
EC venous systemic,0.7277628032345014,0.7284172661870504,0.7271095152603232,557.0
Goblet,0.6760762173606211,0.6902017291066282,0.6625172890733056,723.0
Hillock-like,0.6561954624781849,0.7203065134099617,0.6025641025641025,312.0
Interstitial macrophages,0.6136470588235294,0.6323957322987391,0.5959780621572212,1094.0
Ionocyte,0.6851851851851852,0.6851851851851852,0.6851851851851852,108.0
Multiciliated,0.9608054656598346,0.9488636363636364,0.9730517115804806,1373.0
NK cells,0.8383921246923708,0.8530884808013356,0.8241935483870968,620.0
Non-classical monocytes,0.5548686244204019,0.6168384879725086,0.5042134831460674,712.0
Peribronchial fibroblasts,0.41025641025641024,0.6274509803921569,0.3047619047619048,210.0
Pericytes,0.9122807017543859,0.8843537414965986,0.9420289855072463,138.0
Plasma cells,0.7729636048526863,0.7935943060498221,0.7533783783783784,296.0
SMG duct,0.7923728813559322,0.7759336099585062,0.8095238095238095,231.0
SMG mucous,0.8762886597938144,0.8762886597938144,0.8762886597938144,97.0
SMG serous,0.8270676691729323,0.8208955223880597,0.8333333333333334,132.0
Suprabasal,0.6749509483322433,0.6916890080428955,0.6590038314176245,783.0
Transitional Club-AT2,0.8181818181818182,0.7926605504587156,0.8454011741682974,511.0
