scheme,dataset,batch,representation,macro_f1_mean,macro_f1_std,accuracy_mean,accuracy_std,n_folds,mean_train_cells,mean_test_cells,mean_n_classes_used,batch_covariate,mean_n_batch_features
donor_held_out,filtered,no,X_pca,0.7756355032645053,0.03140605148176807,0.8139544902756131,0.03728971477490098,5,8085.6,2021.4,13.0,None,0.0
donor_held_out,filtered,no,hvg,0.765228846928757,0.019432652534430116,0.8024941944669755,0.023497241192331837,5,8085.6,2021.4,13.0,None,0.0
donor_held_out,filtered,no,X_harmony,0.7482247973783204,0.030225014235431818,0.7885305777058702,0.035854957108477366,5,8085.6,2021.4,13.0,None,0.0
donor_held_out,filtered,no,X_scVI,0.7442182422485504,0.034786903047500886,0.7872281049705986,0.040640264274586155,5,8085.6,2021.4,13.0,None,0.0
donor_held_out_batchcov,filtered,yes,X_pca,0.7768696930868132,0.03340578922577953,0.8140285015734298,0.0377339272933415,5,8085.6,2021.4,13.0,Site,2.0
donor_held_out_batchcov,filtered,yes,hvg,0.7643397482319007,0.020337518809517997,0.8015847165011184,0.024353078474688282,5,8085.6,2021.4,13.0,Site,2.0
donor_held_out_batchcov,filtered,yes,X_harmony,0.7475297873366762,0.04260560816154634,0.7916209358618553,0.041989114806932654,5,8085.6,2021.4,13.0,Site,2.0
donor_held_out_batchcov,filtered,yes,X_scVI,0.7439752814291649,0.038099292898554474,0.7902791441620272,0.03847936602567235,5,8085.6,2021.4,13.0,Site,2.0
