gene
ENSG00000121858
ENSG00000121966
ENSG00000122188
ENSG00000122224
ENSG00000122641
ENSG00000122679
ENSG00000122786
ENSG00000122852
ENSG00000122861
ENSG00000122862
ENSG00000123243
ENSG00000123610
ENSG00000123689
ENSG00000124102
ENSG00000124107
ENSG00000124237
ENSG00000124466
ENSG00000124491
ENSG00000124875
ENSG00000124882
ENSG00000124939
ENSG00000125144
ENSG00000125148
ENSG00000125538
ENSG00000125730
ENSG00000125968
ENSG00000125999
ENSG00000126353
ENSG00000126549
ENSG00000126861
ENSG00000127129
ENSG00000127318
ENSG00000127324
ENSG00000127329
ENSG00000127528
ENSG00000127533
ENSG00000127920
ENSG00000127951
ENSG00000128052
ENSG00000128322
ENSG00000128383
ENSG00000128422
ENSG00000128536
ENSG00000128567
ENSG00000128917
ENSG00000129451
ENSG00000129538
ENSG00000129654
ENSG00000130176
ENSG00000130203
ENSG00000130208
ENSG00000130300
ENSG00000130307
ENSG00000130413
ENSG00000130513
ENSG00000130988
ENSG00000131016
ENSG00000131050
ENSG00000131055
ENSG00000131097
ENSG00000131203
ENSG00000131386
ENSG00000131400
ENSG00000131471
ENSG00000131477
ENSG00000131711
ENSG00000131747
ENSG00000132386
ENSG00000132465
ENSG00000132554
ENSG00000132622
ENSG00000132688
ENSG00000133048
ENSG00000133063
ENSG00000133101
ENSG00000133110
ENSG00000133169
ENSG00000133636
ENSG00000133640
ENSG00000133661
ENSG00000133665
ENSG00000133710
ENSG00000133800
ENSG00000134028
ENSG00000134339
ENSG00000134363
ENSG00000134443
ENSG00000134460
ENSG00000134531
ENSG00000134539
ENSG00000134545
ENSG00000134551
ENSG00000134827
ENSG00000134853
ENSG00000134871
ENSG00000134917
ENSG00000135047
ENSG00000135094
ENSG00000135111
ENSG00000135205
ENSG00000135218
ENSG00000135480
ENSG00000135919
ENSG00000136160
ENSG00000136235
ENSG00000136237
ENSG00000136244
ENSG00000136546
ENSG00000136634
ENSG00000136689
ENSG00000136918
ENSG00000136960
ENSG00000137077
ENSG00000137285
ENSG00000137441
ENSG00000137507
ENSG00000137673
ENSG00000137745
ENSG00000137801
ENSG00000138061
ENSG00000138080
ENSG00000138135
ENSG00000138207
ENSG00000138587
ENSG00000138722
ENSG00000138755
ENSG00000139116
ENSG00000139193
ENSG00000139329
ENSG00000140092
ENSG00000140105
ENSG00000140274
ENSG00000140285
ENSG00000140379
ENSG00000140465
ENSG00000140519
ENSG00000140749
ENSG00000141052
ENSG00000141294
ENSG00000141338
ENSG00000141744
ENSG00000141753
ENSG00000142156
ENSG00000142173
ENSG00000142224
ENSG00000142621
ENSG00000142748
ENSG00000142798
ENSG00000142871
ENSG00000142910
ENSG00000142973
ENSG00000143127
ENSG00000143184
ENSG00000143185
ENSG00000143196
ENSG00000143248
ENSG00000143320
ENSG00000143333
ENSG00000143369
ENSG00000143387
ENSG00000143536
ENSG00000143546
ENSG00000143556
ENSG00000144476
ENSG00000144485
ENSG00000144810
ENSG00000145147
ENSG00000145423
ENSG00000145491
ENSG00000145649
ENSG00000145824
ENSG00000145864
ENSG00000145879
ENSG00000146674
ENSG00000147257
ENSG00000147400
ENSG00000148346
ENSG00000148677
ENSG00000148773
ENSG00000148965
ENSG00000149021
ENSG00000149043
ENSG00000149131
ENSG00000149564
ENSG00000149591
ENSG00000150045
ENSG00000150687
ENSG00000150938
ENSG00000151023
ENSG00000151418
ENSG00000151790
ENSG00000151914
ENSG00000152527
ENSG00000152582
ENSG00000152583
ENSG00000152611
ENSG00000152661
ENSG00000152669
ENSG00000152763
ENSG00000153283
ENSG00000153347
ENSG00000153563
ENSG00000153789
ENSG00000153902
ENSG00000154096
ENSG00000154099
ENSG00000154133
ENSG00000154175
ENSG00000154188
ENSG00000154451
ENSG00000154479
ENSG00000154553
ENSG00000154721
ENSG00000154734
ENSG00000154736
ENSG00000155011
ENSG00000155719
ENSG00000155761
ENSG00000156042
ENSG00000156234
ENSG00000156298
ENSG00000156738
ENSG00000157404
ENSG00000157423
ENSG00000157765
ENSG00000158023
ENSG00000158050
ENSG00000158352
ENSG00000158477
ENSG00000158481
ENSG00000158488
ENSG00000158859
ENSG00000159167
ENSG00000159189
ENSG00000159403
ENSG00000159450
ENSG00000159588
ENSG00000159674
ENSG00000159713
ENSG00000159723
ENSG00000159763
ENSG00000160180
ENSG00000160182
ENSG00000160188
ENSG00000160307
ENSG00000160345
ENSG00000160401
ENSG00000160472
ENSG00000160654
ENSG00000160678
ENSG00000160862
ENSG00000160867
ENSG00000161055
ENSG00000161281
ENSG00000161649
ENSG00000162004
ENSG00000162078
ENSG00000162407
ENSG00000162545
ENSG00000162576
ENSG00000162618
ENSG00000162692
ENSG00000162814
ENSG00000162892
ENSG00000162896
ENSG00000162998
ENSG00000163017
ENSG00000163040
ENSG00000163071
ENSG00000163075
ENSG00000163209
ENSG00000163216
ENSG00000163220
ENSG00000163221
ENSG00000163273
ENSG00000163359
ENSG00000163430
ENSG00000163435
ENSG00000163453
ENSG00000163491
ENSG00000163519
ENSG00000163564
ENSG00000163599
ENSG00000163600
ENSG00000163638
ENSG00000163661
ENSG00000163687
ENSG00000163734
ENSG00000163735
ENSG00000163736
ENSG00000163737
ENSG00000163739
ENSG00000163879
ENSG00000163993
ENSG00000164035
ENSG00000164047
ENSG00000164056
ENSG00000164120
ENSG00000164265
ENSG00000164266
ENSG00000164283
ENSG00000164287
ENSG00000164400
ENSG00000164485
ENSG00000164530
ENSG00000164611
ENSG00000164683
ENSG00000164692
ENSG00000164736
ENSG00000164821
ENSG00000164825
ENSG00000164849
ENSG00000164879
ENSG00000164932
ENSG00000164949
ENSG00000164972
ENSG00000165072
ENSG00000165197
ENSG00000165215
ENSG00000165309
ENSG00000165457
ENSG00000165507
ENSG00000165810
ENSG00000166147
ENSG00000166265
ENSG00000166292
ENSG00000166426
ENSG00000166482
ENSG00000166592
ENSG00000166670
ENSG00000166741
ENSG00000166803
ENSG00000166920
ENSG00000166959
ENSG00000167244
ENSG00000167286
ENSG00000167434
ENSG00000167552
ENSG00000167618
ENSG00000167641
ENSG00000167653
ENSG00000167656
ENSG00000167664
ENSG00000167748
ENSG00000167755
ENSG00000167772
ENSG00000167779
ENSG00000167858
ENSG00000167900
ENSG00000167916
ENSG00000168079
ENSG00000168269
ENSG00000168309
ENSG00000168447
ENSG00000168477
ENSG00000168484
ENSG00000168497
ENSG00000168542
ENSG00000168589
ENSG00000168685
ENSG00000168878
ENSG00000169035
ENSG00000169064
ENSG00000169245
ENSG00000169248
ENSG00000169314
ENSG00000169385
ENSG00000169429
ENSG00000169469
ENSG00000169508
ENSG00000169509
ENSG00000169583
ENSG00000169715
ENSG00000169744
ENSG00000169908
ENSG00000170231
ENSG00000170312
ENSG00000170323
ENSG00000170345
ENSG00000170373
ENSG00000170423
ENSG00000170442
ENSG00000170458
ENSG00000170476
ENSG00000170477
ENSG00000170801
ENSG00000170891
ENSG00000170893
ENSG00000170961
ENSG00000170989
ENSG00000171056
ENSG00000171195
ENSG00000171243
ENSG00000171345
ENSG00000171346
ENSG00000171388
ENSG00000171401
ENSG00000171476
ENSG00000171711
ENSG00000171819
ENSG00000171848
ENSG00000171951
ENSG00000171962
ENSG00000172005
ENSG00000172116
ENSG00000172156
ENSG00000172215
ENSG00000172236
ENSG00000172361
ENSG00000172382
ENSG00000172426
ENSG00000172543
ENSG00000172551
ENSG00000172602
ENSG00000172724
ENSG00000172889
ENSG00000173110
ENSG00000173369
ENSG00000173372
ENSG00000173432
ENSG00000173467
ENSG00000173546
ENSG00000173762
ENSG00000173947
ENSG00000174059
ENSG00000174348
ENSG00000174501
ENSG00000174640
ENSG00000174807
ENSG00000174844
ENSG00000174898
ENSG00000174946
ENSG00000174950
ENSG00000175063
ENSG00000175183
ENSG00000175315
ENSG00000175745
ENSG00000175793
ENSG00000175899
ENSG00000176009
ENSG00000176083
ENSG00000176435
ENSG00000176890
ENSG00000176907
ENSG00000176971
ENSG00000177989
ENSG00000178363
ENSG00000178726
ENSG00000178796
ENSG00000178934
ENSG00000178965
ENSG00000179144
ENSG00000179348
ENSG00000179639
ENSG00000179776
ENSG00000179813
ENSG00000179902
ENSG00000179914
ENSG00000180155
ENSG00000180644
ENSG00000181123
ENSG00000181374
ENSG00000181458
ENSG00000181617
ENSG00000181847
ENSG00000182326
ENSG00000182492
ENSG00000182752
ENSG00000182853
ENSG00000182866
ENSG00000183036
ENSG00000183346
ENSG00000183395
ENSG00000183615
ENSG00000183644
ENSG00000183807
ENSG00000183833
ENSG00000183918
ENSG00000184113
ENSG00000184357
ENSG00000184530
ENSG00000184908
ENSG00000184949
ENSG00000185112
ENSG00000185250
ENSG00000185303
ENSG00000185479
ENSG00000185633
ENSG00000185668
ENSG00000185681
ENSG00000185745
ENSG00000185873
ENSG00000186081
ENSG00000186340
ENSG00000186471
ENSG00000186474
ENSG00000186710
ENSG00000186827
ENSG00000186832
ENSG00000186847
ENSG00000186891
ENSG00000186973
ENSG00000187118
ENSG00000187193
ENSG00000187240
ENSG00000187244
ENSG00000187479
ENSG00000187492
ENSG00000187498
ENSG00000187513
ENSG00000187608
ENSG00000187689
ENSG00000187908
ENSG00000188010
ENSG00000188015
ENSG00000188175
ENSG00000188257
ENSG00000188396
ENSG00000188404
ENSG00000188505
ENSG00000188508
ENSG00000188536
ENSG00000188659
ENSG00000188783
ENSG00000188817
ENSG00000188931
ENSG00000189001
ENSG00000189058
ENSG00000189129
ENSG00000189350
ENSG00000189377
ENSG00000196260
ENSG00000196611
ENSG00000196616
ENSG00000196735
ENSG00000196754
ENSG00000197057
ENSG00000197168
ENSG00000197210
ENSG00000197253
ENSG00000197353
ENSG00000197446
ENSG00000197540
ENSG00000197614
ENSG00000197632
ENSG00000197696
ENSG00000197748
ENSG00000197766
ENSG00000197769
ENSG00000197859
ENSG00000197870
ENSG00000197943
ENSG00000198075
ENSG00000198077
ENSG00000198183
ENSG00000198417
ENSG00000198467
ENSG00000198502
ENSG00000198542
ENSG00000198576
ENSG00000198759
ENSG00000198821
ENSG00000198848
ENSG00000198851
ENSG00000198919
ENSG00000203747
ENSG00000203778
ENSG00000203785
ENSG00000203883
ENSG00000203985
ENSG00000204103
ENSG00000204262
ENSG00000204287
ENSG00000204291
ENSG00000204301
ENSG00000204305
ENSG00000204389
ENSG00000204475
ENSG00000204482
ENSG00000204583
ENSG00000204711
ENSG00000204936
ENSG00000205076
ENSG00000205084
ENSG00000205358
ENSG00000205362
ENSG00000205364
ENSG00000205420
ENSG00000205426
ENSG00000205502
ENSG00000205809
ENSG00000206072
ENSG00000206073
ENSG00000206172
ENSG00000206199
ENSG00000206530
ENSG00000211445
ENSG00000211448
ENSG00000211592
ENSG00000211598
ENSG00000211638
ENSG00000211640
ENSG00000211644
ENSG00000211648
ENSG00000211651
ENSG00000211653
ENSG00000211659
ENSG00000211660
ENSG00000211662
ENSG00000211664
ENSG00000211666
ENSG00000211668
ENSG00000211669
ENSG00000211670
ENSG00000211673
ENSG00000211677
ENSG00000211679
ENSG00000211685
ENSG00000211695
ENSG00000211698
ENSG00000211699
ENSG00000211706
ENSG00000211714
ENSG00000211747
ENSG00000211751
ENSG00000211752
ENSG00000211753
ENSG00000211772
ENSG00000211776
ENSG00000211779
ENSG00000211780
ENSG00000211786
ENSG00000211789
ENSG00000211791
ENSG00000211793
ENSG00000211794
ENSG00000211795
ENSG00000211796
ENSG00000211797
ENSG00000211806
ENSG00000211807
ENSG00000211810
ENSG00000211817
ENSG00000211829
ENSG00000211890
ENSG00000211892
ENSG00000211893
ENSG00000211895
ENSG00000211896
ENSG00000211897
ENSG00000211898
ENSG00000211899
ENSG00000211935
ENSG00000211937
ENSG00000211938
ENSG00000211941
ENSG00000211943
ENSG00000211945
ENSG00000211949
ENSG00000211950
ENSG00000211955
ENSG00000211956
ENSG00000211959
ENSG00000211962
ENSG00000211966
ENSG00000212901
ENSG00000213088
ENSG00000213123
ENSG00000213626
ENSG00000213949
ENSG00000214548
ENSG00000215182
ENSG00000215187
ENSG00000215217
ENSG00000221946
ENSG00000222037
ENSG00000223865
ENSG00000224650
ENSG00000226644
ENSG00000226979
ENSG00000227191
ENSG00000227507
ENSG00000228401
ENSG00000230657
ENSG00000230873
ENSG00000231475
ENSG00000231621
ENSG00000231738
ENSG00000231887
ENSG00000232629
ENSG00000232810
ENSG00000232869
ENSG00000233041
ENSG00000233306
ENSG00000233730
ENSG00000234184
ENSG00000235576
ENSG00000236824
ENSG00000237541
ENSG00000237702
ENSG00000239951
ENSG00000240583
ENSG00000240864
ENSG00000241158
ENSG00000241351
ENSG00000241644
ENSG00000241755
ENSG00000241794
ENSG00000242371
ENSG00000242534
ENSG00000243238
ENSG00000243290
ENSG00000243466
ENSG00000243955
ENSG00000244067
ENSG00000244094
ENSG00000244437
ENSG00000244575
ENSG00000244734
ENSG00000245164
ENSG00000248712
ENSG00000249601
ENSG00000249669
ENSG00000249751
ENSG00000250722
ENSG00000251655
ENSG00000253755
ENSG00000254709
ENSG00000255974
ENSG00000256039
ENSG00000256553
ENSG00000257017
ENSG00000257057
ENSG00000257764
ENSG00000258001
ENSG00000258752
ENSG00000259120
ENSG00000261371
ENSG00000262406
ENSG00000263639
ENSG00000265107
ENSG00000266524
ENSG00000267107
ENSG00000267206
ENSG00000267795
ENSG00000268388
ENSG00000270550
ENSG00000271503
ENSG00000271933
ENSG00000272274
ENSG00000272398
ENSG00000274736
ENSG00000275302
ENSG00000275385
ENSG00000275395
ENSG00000275718
ENSG00000275896
ENSG00000276070
ENSG00000276085
ENSG00000276409
ENSG00000277494
ENSG00000277632
ENSG00000277639
ENSG00000277734
ENSG00000278196
ENSG00000280721
ENSG00000283063
