cell_type,f1,precision,recall,support,fold
CD14-positive monocyte,0.9917081260364843,0.9966666666666667,0.9867986798679867,303.0,2
"CD16-negative, CD56-bright natural killer cell, human",0.8316831683168318,0.8571428571428571,0.8076923076923077,52.0,2
"CD16-positive, CD56-dim natural killer cell, human",0.9025423728813559,0.9383259911894273,0.8693877551020408,245.0,2
T-helper 22 cell,0.4481605351170569,0.3489583333333333,0.6261682242990654,107.0,2
"central memory CD4-positive, alpha-beta T cell",0.6547455295735901,0.7677419354838709,0.5707434052757794,417.0,2
"effector CD8-positive, alpha-beta T cell",0.7851239669421488,0.7983193277310925,0.7723577235772358,123.0,2
"effector memory CD8-positive, alpha-beta T cell",0.6949152542372882,0.7068965517241379,0.6833333333333333,120.0,2
gamma-delta T cell,0.2535211267605634,0.18947368421052632,0.3829787234042553,47.0,2
mature NK T cell,0.8999999999999999,0.9113924050632911,0.8888888888888888,81.0,2
mucosal invariant T cell,0.6133333333333332,0.6388888888888888,0.5897435897435898,78.0,2
naive B cell,1.0,1.0,1.0,189.0,2
"naive thymus-derived CD4-positive, alpha-beta T cell",0.777988614800759,0.6902356902356902,0.8913043478260869,230.0,2
"naive thymus-derived CD8-positive, alpha-beta T cell",0.5886792452830188,0.7358490566037735,0.49056603773584906,159.0,2
