cell_type,f1,precision,recall,support,fold
CD14-positive monocyte,0.9960629921259843,0.9960629921259843,0.9960629921259843,254.0,5
"CD16-negative, CD56-bright natural killer cell, human",0.8852459016393444,0.9,0.8709677419354839,31.0,5
"CD16-positive, CD56-dim natural killer cell, human",0.9611650485436893,0.9428571428571428,0.9801980198019802,202.0,5
T-helper 22 cell,0.6153846153846153,0.7521367521367521,0.5207100591715976,169.0,5
"central memory CD4-positive, alpha-beta T cell",0.7738515901060071,0.6636363636363637,0.9279661016949152,236.0,5
"effector CD8-positive, alpha-beta T cell",0.6428571428571429,0.5113636363636364,0.8653846153846154,52.0,5
"effector memory CD8-positive, alpha-beta T cell",0.4900662251655629,0.3978494623655914,0.6379310344827587,58.0,5
gamma-delta T cell,0.23076923076923078,0.5555555555555556,0.14563106796116504,103.0,5
mature NK T cell,0.9090909090909092,0.9649122807017544,0.859375,64.0,5
mucosal invariant T cell,0.6825396825396826,0.6323529411764706,0.7413793103448276,58.0,5
naive B cell,1.0,1.0,1.0,121.0,5
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8362989323843417,0.91796875,0.7679738562091504,306.0,5
"naive thymus-derived CD8-positive, alpha-beta T cell",0.802675585284281,0.7947019867549668,0.8108108108108109,148.0,5
