scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.8862174644959498,0.8654876741693462,83966,31,batch,13
random_split,pca,0.8283326219062367,0.811956651184947,83966,31,batch,13
random_split,harmony,0.8259166651473432,0.8110634750506133,83966,31,batch,13
random_split,scvi,0.9001235416311579,0.8787066809574848,83966,31,batch,13
