cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9901768172888017,0.9882352941176471,0.9921259842519685,254.0
"CD16-negative, CD56-bright natural killer cell, human",0.1111111111111111,0.4,0.06451612903225806,31.0
"CD16-positive, CD56-dim natural killer cell, human",0.7405940594059406,0.6171617161716172,0.9257425742574258,202.0
T-helper 22 cell,0.12444444444444447,0.25,0.08284023668639054,169.0
"central memory CD4-positive, alpha-beta T cell",0.5304347826086957,0.40308370044052866,0.7754237288135594,236.0
"effector CD8-positive, alpha-beta T cell",0.20869565217391306,0.19047619047619047,0.23076923076923078,52.0
"effector memory CD8-positive, alpha-beta T cell",0.15037593984962408,0.13333333333333333,0.1724137931034483,58.0
gamma-delta T cell,0.0,0.0,0.0,103.0
mature NK T cell,0.8833333333333333,0.9464285714285714,0.828125,64.0
mucosal invariant T cell,0.06349206349206349,0.4,0.034482758620689655,58.0
naive B cell,0.9958847736625513,0.9918032786885246,1.0,121.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.5350877192982456,0.48412698412698413,0.5980392156862745,306.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.046242774566473986,0.16,0.02702702702702703,148.0
