cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9980353634577603,0.996078431372549,1.0,254.0
"CD16-negative, CD56-bright natural killer cell, human",0.896551724137931,0.9629629629629629,0.8387096774193549,31.0
"CD16-positive, CD56-dim natural killer cell, human",0.9686746987951808,0.9436619718309859,0.995049504950495,202.0
T-helper 22 cell,0.6666666666666666,0.8598130841121495,0.5443786982248521,169.0
"central memory CD4-positive, alpha-beta T cell",0.7793594306049823,0.6717791411042945,0.9279661016949152,236.0
"effector CD8-positive, alpha-beta T cell",0.7441860465116279,0.6233766233766234,0.9230769230769231,52.0
"effector memory CD8-positive, alpha-beta T cell",0.6386554621848739,0.6229508196721312,0.6551724137931034,58.0
gamma-delta T cell,0.5822784810126582,0.8363636363636363,0.44660194174757284,103.0
mature NK T cell,0.9166666666666666,0.9821428571428571,0.859375,64.0
mucosal invariant T cell,0.6178861788617886,0.5846153846153846,0.6551724137931034,58.0
naive B cell,1.0,1.0,1.0,121.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8844884488448845,0.8933333333333333,0.8758169934640523,306.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.8571428571428571,0.8848920863309353,0.831081081081081,148.0
