cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9875930521091811,0.9754901960784313,1.0,199.0
"CD16-negative, CD56-bright natural killer cell, human",0.8789808917197452,0.92,0.8414634146341463,82.0
"CD16-positive, CD56-dim natural killer cell, human",0.9530026109660574,0.9358974358974359,0.9707446808510638,376.0
T-helper 22 cell,0.7527675276752768,0.6938775510204082,0.8225806451612904,124.0
"central memory CD4-positive, alpha-beta T cell",0.6686390532544378,0.653179190751445,0.6848484848484848,165.0
"effector CD8-positive, alpha-beta T cell",0.827906976744186,0.8054298642533937,0.8516746411483254,209.0
"effector memory CD8-positive, alpha-beta T cell",0.6948356807511737,0.6788990825688074,0.7115384615384616,104.0
gamma-delta T cell,0.4845360824742268,0.5529411764705883,0.43119266055045874,109.0
mature NK T cell,0.8070175438596491,0.9857142857142858,0.6831683168316832,101.0
mucosal invariant T cell,0.7333333333333333,0.7857142857142857,0.6875,80.0
naive B cell,0.994475138121547,0.989010989010989,1.0,90.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8635794743429287,0.8625,0.8646616541353384,399.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7128712871287128,0.7058823529411765,0.72,150.0
