cell_type,f1,precision,recall,support
CD14-positive monocyte,0.989517819706499,0.9915966386554622,0.9874476987447699,239.0
"CD16-negative, CD56-bright natural killer cell, human",0.9298245614035088,0.9464285714285714,0.9137931034482759,58.0
"CD16-positive, CD56-dim natural killer cell, human",0.9618949536560247,0.9810924369747899,0.9434343434343434,495.0
T-helper 22 cell,0.5146198830409356,0.41904761904761906,0.6666666666666666,66.0
"central memory CD4-positive, alpha-beta T cell",0.5702127659574469,0.5982142857142857,0.5447154471544715,123.0
"effector CD8-positive, alpha-beta T cell",0.743421052631579,0.7583892617449665,0.7290322580645161,155.0
"effector memory CD8-positive, alpha-beta T cell",0.7170868347338936,0.7272727272727273,0.7071823204419889,181.0
gamma-delta T cell,0.5061728395061729,0.5061728395061729,0.5061728395061729,81.0
mature NK T cell,0.8425531914893617,0.868421052631579,0.8181818181818182,121.0
mucosal invariant T cell,0.5652173913043478,0.5735294117647058,0.5571428571428572,70.0
naive B cell,0.9876543209876543,1.0,0.975609756097561,164.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.7920792079207921,0.7662835249042146,0.819672131147541,244.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.8253968253968254,0.8227848101265823,0.8280254777070064,157.0
