cell_type,f1,precision,recall,support
CD14-positive monocyte,0.989517819706499,0.9915966386554622,0.9874476987447699,239.0
"CD16-negative, CD56-bright natural killer cell, human",0.859504132231405,0.8253968253968254,0.896551724137931,58.0
"CD16-positive, CD56-dim natural killer cell, human",0.9612244897959183,0.9711340206185567,0.9515151515151515,495.0
T-helper 22 cell,0.6125,0.5212765957446809,0.7424242424242424,66.0
"central memory CD4-positive, alpha-beta T cell",0.6140350877192983,0.6666666666666666,0.5691056910569106,123.0
"effector CD8-positive, alpha-beta T cell",0.8089171974522293,0.7987421383647799,0.8193548387096774,155.0
"effector memory CD8-positive, alpha-beta T cell",0.8133704735376045,0.8202247191011236,0.8066298342541437,181.0
gamma-delta T cell,0.49056603773584906,0.5,0.48148148148148145,81.0
mature NK T cell,0.8636363636363636,0.9595959595959596,0.7851239669421488,121.0
mucosal invariant T cell,0.7482014388489209,0.7536231884057971,0.7428571428571429,70.0
naive B cell,1.0,1.0,1.0,164.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8483685220729367,0.7978339350180506,0.9057377049180327,244.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.8013245033112583,0.8344827586206897,0.7707006369426752,157.0
