cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9900332225913622,0.9966555183946488,0.9834983498349835,303.0
"CD16-negative, CD56-bright natural killer cell, human",0.865979381443299,0.9333333333333333,0.8076923076923077,52.0
"CD16-positive, CD56-dim natural killer cell, human",0.8969957081545065,0.9457013574660633,0.8530612244897959,245.0
T-helper 22 cell,0.5019607843137255,0.43243243243243246,0.5981308411214953,107.0
"central memory CD4-positive, alpha-beta T cell",0.7300771208226221,0.7867036011080333,0.6810551558752997,417.0
"effector CD8-positive, alpha-beta T cell",0.7639484978540773,0.8090909090909091,0.7235772357723578,123.0
"effector memory CD8-positive, alpha-beta T cell",0.6454545454545455,0.71,0.5916666666666667,120.0
gamma-delta T cell,0.2962962962962963,0.20869565217391303,0.5106382978723404,47.0
mature NK T cell,0.906832298136646,0.9125,0.9012345679012346,81.0
mucosal invariant T cell,0.5441176470588235,0.6379310344827587,0.47435897435897434,78.0
naive B cell,0.9865951742627346,1.0,0.9735449735449735,189.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.7766179540709812,0.7469879518072289,0.808695652173913,230.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7705882352941177,0.7237569060773481,0.8238993710691824,159.0
