cell_type,f1,precision,recall,support
CD14-positive monocyte,0.983388704318937,0.9899665551839465,0.976897689768977,303.0
"CD16-negative, CD56-bright natural killer cell, human",0.19672131147540986,0.6666666666666666,0.11538461538461539,52.0
"CD16-positive, CD56-dim natural killer cell, human",0.5557163531114327,0.4304932735426009,0.7836734693877551,245.0
T-helper 22 cell,0.2136752136752137,0.1968503937007874,0.2336448598130841,107.0
"central memory CD4-positive, alpha-beta T cell",0.4786324786324787,0.39622641509433965,0.60431654676259,417.0
"effector CD8-positive, alpha-beta T cell",0.2566844919786097,0.375,0.1951219512195122,123.0
"effector memory CD8-positive, alpha-beta T cell",0.07462686567164178,0.35714285714285715,0.041666666666666664,120.0
gamma-delta T cell,0.0,0.0,0.0,47.0
mature NK T cell,0.8860759493670887,0.9090909090909091,0.8641975308641975,81.0
mucosal invariant T cell,0.0,0.0,0.0,78.0
naive B cell,0.9973474801061007,1.0,0.9947089947089947,189.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.4462151394422311,0.4117647058823529,0.48695652173913045,230.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.0,0.0,0.0,159.0
