cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9960629921259843,0.9960629921259843,0.9960629921259843,254.0
"CD16-negative, CD56-bright natural killer cell, human",0.8709677419354839,0.8709677419354839,0.8709677419354839,31.0
"CD16-positive, CD56-dim natural killer cell, human",0.9563106796116505,0.9380952380952381,0.9752475247524752,202.0
T-helper 22 cell,0.6223776223776224,0.7606837606837606,0.5266272189349113,169.0
"central memory CD4-positive, alpha-beta T cell",0.7719298245614036,0.6586826347305389,0.9322033898305084,236.0
"effector CD8-positive, alpha-beta T cell",0.6571428571428571,0.5227272727272727,0.8846153846153846,52.0
"effector memory CD8-positive, alpha-beta T cell",0.4966442953020133,0.4065934065934066,0.6379310344827587,58.0
gamma-delta T cell,0.24615384615384614,0.5925925925925926,0.1553398058252427,103.0
mature NK T cell,0.9090909090909092,0.9649122807017544,0.859375,64.0
mucosal invariant T cell,0.6825396825396826,0.6323529411764706,0.7413793103448276,58.0
naive B cell,1.0,1.0,1.0,121.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8342245989304812,0.9176470588235294,0.7647058823529411,306.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.8013468013468014,0.7986577181208053,0.8040540540540541,148.0
