cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9874055415617129,0.98989898989899,0.9849246231155779,199.0
"CD16-negative, CD56-bright natural killer cell, human",0.8641975308641975,0.875,0.8536585365853658,82.0
"CD16-positive, CD56-dim natural killer cell, human",0.9489247311827957,0.9592391304347826,0.9388297872340425,376.0
T-helper 22 cell,0.5639097744360902,0.528169014084507,0.6048387096774194,124.0
"central memory CD4-positive, alpha-beta T cell",0.5662650602409639,0.562874251497006,0.5696969696969697,165.0
"effector CD8-positive, alpha-beta T cell",0.8658823529411764,0.8518518518518519,0.8803827751196173,209.0
"effector memory CD8-positive, alpha-beta T cell",0.7211538461538461,0.7211538461538461,0.7211538461538461,104.0
gamma-delta T cell,0.514018691588785,0.5238095238095238,0.5045871559633027,109.0
mature NK T cell,0.8108108108108109,0.8928571428571429,0.7425742574257426,101.0
mucosal invariant T cell,0.6257668711656442,0.6144578313253012,0.6375,80.0
naive B cell,1.0,1.0,1.0,90.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8264669163545568,0.8233830845771144,0.8295739348370927,399.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7558528428093646,0.7583892617449665,0.7533333333333333,150.0
