cell_type,f1,precision,recall,support
B cells,0.20024755879521386,0.18150087260034903,0.2233128834355828,3260.0
CD4+ T cells,0.1996344720933502,0.1871869232797258,0.21385542168674698,3320.0
MAIT cells,0.002466091245376079,0.14285714285714285,0.0012437810945273632,2412.0
Myeloid cells,0.22991122239927156,0.18477863154043175,0.3042168674698795,3320.0
NK cells,0.9376,0.8997766610831938,0.9787427877315518,3293.0
TRAV1-2- CD8+ T cells,0.20603820086260013,0.17416666666666666,0.2521870286576169,3315.0
gd T cells,0.006247830614370011,0.140625,0.003194888178913738,2817.0
