cell_type,f1,precision,recall,support
endothelial cell,1.0,1.0,1.0,33.0
leukocyte,1.0,1.0,1.0,10.0
pancreatic A cell,0.9939024390243902,0.9918864097363083,0.9959266802443992,491.0
pancreatic D cell,0.9595375722543352,0.9540229885057471,0.9651162790697675,86.0
pancreatic PP cell,0.96,1.0,0.9230769230769231,26.0
pancreatic acinar cell,0.9828571428571429,1.0,0.9662921348314607,89.0
pancreatic ductal cell,0.9898305084745763,0.9798657718120806,1.0,146.0
pancreatic stellate cell,1.0,1.0,1.0,69.0
type B pancreatic cell,0.9913275517011341,0.9919893190921228,0.9906666666666667,750.0
