cell_type,f1,precision,recall,support
epithelial cell of proximal tubule,0.9981681250977459,0.9978666315306233,0.9984724371949042,1148.0
renal alpha-intercalated cell,0.9967213114754099,1.0,0.9935483870967742,27.0
kidney capillary endothelial cell,0.9961267927286015,0.9955555555555555,0.9967741935483871,50.8
renal principal cell,0.991953430221081,0.984180312441182,1.0,39.8
mononuclear phagocyte,0.9861700671890891,0.976849816849817,0.9962142076502734,143.8
kidney loop of Henle cortical thick ascending limb epithelial cell,0.9767244966789315,0.9774474790401564,0.9760918826301135,105.4
T cell,0.9707800366762431,0.9745778160597499,0.9676239777029071,123.8
natural killer cell,0.9349324403196038,0.9061191961191961,0.9706323763790181,69.0
kidney loop of Henle descending limb epithelial cell,0.8914986524243999,0.9009105691056911,0.8841823250425401,41.6
