cell_type,f1,precision,recall,support
T cell,0.9705882352941176,0.99,0.9519230769230769,104.0
epithelial cell of proximal tubule,0.9969512195121951,0.9969512195121951,0.9969512195121951,328.0
kidney capillary endothelial cell,0.991869918699187,1.0,0.9838709677419355,62.0
kidney loop of Henle cortical thick ascending limb epithelial cell,0.9571788413098236,0.979381443298969,0.9359605911330049,203.0
kidney loop of Henle descending limb epithelial cell,0.6666666666666667,0.5652173913043478,0.8125,16.0
mononuclear phagocyte,0.9570552147239264,0.9176470588235294,1.0,78.0
natural killer cell,0.9230769230769231,0.9230769230769231,0.9230769230769231,13.0
