cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9934924078091106,0.9956521739130435,0.9913419913419913,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.8842105263157894,0.9130434782608695,0.8571428571428571,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.9352290679304898,0.9367088607594937,0.9337539432176656,317.0
T-helper 22 cell,0.6886446886446886,0.6762589928057554,0.7014925373134329,134.0
"central memory CD4-positive, alpha-beta T cell",0.6851851851851852,0.7081339712918661,0.6636771300448431,223.0
"effector CD8-positive, alpha-beta T cell",0.7902097902097902,0.7290322580645161,0.8625954198473282,131.0
"effector memory CD8-positive, alpha-beta T cell",0.7272727272727273,0.7433628318584071,0.711864406779661,118.0
gamma-delta T cell,0.3815789473684211,0.42028985507246375,0.3493975903614458,83.0
mature NK T cell,0.8466257668711656,0.9452054794520548,0.7666666666666667,90.0
mucosal invariant T cell,0.6811594202898551,0.6811594202898551,0.6811594202898551,69.0
naive B cell,1.0,1.0,1.0,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8617363344051447,0.8220858895705522,0.9054054054054054,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7662337662337663,0.7763157894736842,0.7564102564102564,156.0
