cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9891540130151844,0.991304347826087,0.987012987012987,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.9052631578947369,0.9347826086956522,0.8775510204081632,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.9701726844583988,0.965625,0.9747634069400631,317.0
T-helper 22 cell,0.7253521126760564,0.6866666666666666,0.7686567164179104,134.0
"central memory CD4-positive, alpha-beta T cell",0.6838407494145199,0.7156862745098039,0.6547085201793722,223.0
"effector CD8-positive, alpha-beta T cell",0.8763250883392226,0.8157894736842105,0.9465648854961832,131.0
"effector memory CD8-positive, alpha-beta T cell",0.7739130434782608,0.7946428571428571,0.7542372881355932,118.0
gamma-delta T cell,0.5256410256410257,0.5616438356164384,0.4939759036144578,83.0
mature NK T cell,0.8518518518518519,0.9583333333333334,0.7666666666666667,90.0
mucosal invariant T cell,0.7101449275362319,0.7101449275362319,0.7101449275362319,69.0
naive B cell,1.0,1.0,1.0,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.867741935483871,0.8302469135802469,0.9087837837837838,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7840531561461794,0.8137931034482758,0.7564102564102564,156.0
