cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9801324503311258,1.0,0.961038961038961,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.9247311827956989,0.9772727272727273,0.8775510204081632,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.9556962025316456,0.9587301587301588,0.9526813880126183,317.0
T-helper 22 cell,0.6376811594202898,0.6197183098591549,0.6567164179104478,134.0
"central memory CD4-positive, alpha-beta T cell",0.6712328767123288,0.6837209302325581,0.6591928251121076,223.0
"effector CD8-positive, alpha-beta T cell",0.8314606741573034,0.8161764705882353,0.8473282442748091,131.0
"effector memory CD8-positive, alpha-beta T cell",0.6637931034482759,0.6754385964912281,0.652542372881356,118.0
gamma-delta T cell,0.5119047619047619,0.5058823529411764,0.5180722891566265,83.0
mature NK T cell,0.8604651162790697,0.9024390243902439,0.8222222222222222,90.0
mucosal invariant T cell,0.6153846153846154,0.5945945945945946,0.6376811594202898,69.0
naive B cell,0.9878542510121457,1.0,0.976,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8186356073211315,0.8065573770491803,0.831081081081081,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7950310559006211,0.7710843373493976,0.8205128205128205,156.0
