scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.794626624313626,0.824431256181998,10107,13,None,0
random_split,pca,0.8056715517399431,0.8363006923837785,10107,13,None,0
random_split,harmony,0.7691047837388842,0.8036597428288823,10107,13,None,0
random_split,scvi,0.7683246498184304,0.804648862512364,10107,13,None,0
