cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9956896551724138,0.9914163090128756,1.0,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.8478260869565216,0.9069767441860465,0.7959183673469388,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.9433962264150945,0.9404388714733543,0.9463722397476341,317.0
T-helper 22 cell,0.5848375451263538,0.5664335664335665,0.6044776119402985,134.0
"central memory CD4-positive, alpha-beta T cell",0.6722689075630252,0.6324110671936759,0.7174887892376681,223.0
"effector CD8-positive, alpha-beta T cell",0.8210526315789473,0.7597402597402597,0.8931297709923665,131.0
"effector memory CD8-positive, alpha-beta T cell",0.694560669456067,0.6859504132231405,0.7033898305084746,118.0
gamma-delta T cell,0.3561643835616438,0.4126984126984127,0.3132530120481928,83.0
mature NK T cell,0.8953488372093023,0.9390243902439024,0.8555555555555555,90.0
mucosal invariant T cell,0.6290322580645161,0.7090909090909091,0.5652173913043478,69.0
naive B cell,1.0,1.0,1.0,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8207705192629816,0.813953488372093,0.8277027027027027,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7272727272727272,0.8,0.6666666666666666,156.0
